ID	InputText	Entity	EntityLabel	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score
WLg42565Qx	Cns Cryptococcosis in HIV	Cryptococcosis	DISEASE	C0010414	Infection by Cryptococcus neoformans	An acute or chronic, localized or disseminated infection by Cryptococcus neoformans. Sites of involvement include the lungs, central nervous system and meninges, skin, and visceral organs.--2004	T047	Disease or Syndrome	Busse-Buschke's disease, Infection, Cryptococcus neoformans, cryptococcus neoformans, TORULOSIS, Infection, C neoformans, C neoformans Infections, Busse-Buschke disease, Cryptococcosis, NOS, cryptococcus infection neoformans, Torula, torula, C neoformans Infection, C. neoformans Infection, cryptococcoses, torulosis, Infection, C. neoformans, Cryptococcosis, Infection by Cryptococcus neoformans, Infection due to Cryptococcus, cryptococcosis, C. neoformans Infections, Infections, C. neoformans, CRYPTOCOCCOSIS, Cryptococcus neoformans Infection, European blastomycosis, Cryptococcus neoformans Infections, Cryptococcosis (disorder), European cryptococcosis, Torulosis, European Blastomycosis	1.0
RwWjyGz75H	Cns Toxoplasmosis in HIV	Toxoplasmosis	DISEASE	C0040558	Toxoplasmosis	The acquired form of infection by Toxoplasma gondii in animals and man.	T047	Disease or Syndrome	Toxoplasmosis (disorder), Toxoplasma gondii Infection, Toxoplasmosis, toxoplasmoses, Infection by Toxoplasma gondii, Toxoplasmosis, unspecified, toxoplasmosis, TOXOPLASMOSIS, Infection, Toxoplasma gondii	1.0
Y5ZWxXE3Vx	Cns Whipple disease	Whipple disease	DISEASE	C0023788	Whipple Disease	A systemic infection caused by the Gram-positive bacterium Tropheryma whipplei. It affects the small intestine resulting in malabsorption. Other sites or systems affected by the infection are the joints, central nervous system, and the cardiovascular system.	T047	Disease or Syndrome	disease whipple's, Intestinal Whipple's disease, WD - Whipple's disease, Lipodystrophy, Intestinal, Whipple Disease, Whipple's disease, LIPODYSTROPHY, INTESTINAL, whipples disease, Whipple's disease (disorder), Whipple's Disease, whipple disease, disease whipple, Whipple disease, INTESTINAL LIPODYSTROPHY, WHIPPLES DISEASE, Intestinal Lipodystrophy, Disease, Whipple's, whipple's disease, Intestinal lipodystrophy, Whipples Disease, intestinal lipodystrophy, SPRUE, NONTROPICAL, SECONDARY, GRANULOMATOSIS, LIPOPHAGIC, INTESTINAL, Disease, Whipple	1.0
Ei6umeMHfY	Covid-19 pulmonary management									
nQhr8NMABk	Covid-19 Reinfections	Reinfections	DISEASE	C0205339	Reinfection	Infection by the same infectious agent following a recovery. Reinfection may be by a different strain or the same strain.	T046	Pathologic Function	Reinfection of, reinfected, Re-infections, Reinfection (qualifier value), Re-infection, Re infection, reinfection, Reinfection, Reinfected, Reinfections, Reinfected (qualifier value), reinfection of	1.0
9Rp3u6LM3U	Covid-19 treatment: Investigational drugs and other therapies									
2Ubwz7YVWK	Covid-19 vaccines									
qiY3gEGMUF	Covid-19 Variants									
DZjRfFS3sY	Covid-19's effect on infective Endocarditis in people who inject drugs	Endocarditis	DISEASE	C0014118	Endocarditis	Inflammation of the inner lining of the heart (ENDOCARDIUM), the continuous membrane lining the four chambers and HEART VALVES. It is often caused by microorganisms including bacteria, viruses, fungi, and rickettsiae. Left untreated, endocarditis can damage heart valves and become life-threatening.	T047	Disease or Syndrome	ENDOCARDITIS, Endocarditis, inflammation of the heart valve, Endocarditis, NOS, endocarditis, Endocarditis NOS, ENDOCARDITIDES, Endocarditis (disorder), Endocarditides	1.0
DUoa8EMoyt	California encephalitis	encephalitis	DISEASE	C0014038	Encephalitis	Inflammation of the BRAIN due to infection, autoimmune processes, toxins, and other conditions. Viral infections (see ENCEPHALITIS, VIRAL) are a relatively frequent cause of this condition.	T047	Disease or Syndrome	Inflammation, Brain, Encephalitis, NOS, Encephalitis, inflammation of the brain, Brain Inflammation, brain inflammation, Encephalitis (disorder), ENCEPHALITIS, encephalitis, Brain Inflammations	1.0
BMmyYucgQh	Campylobacter infections	Campylobacter infections	DISEASE	C0006818	Campylobacter infection	Infections with bacteria of the genus CAMPYLOBACTER.	T047	Disease or Syndrome	Campylobacterioses, Campylobacter Infections, Infections, Campylobacter, Campylobacteriosis, campylobacteriosis, Campylobacteriosis (disorder), Campylobacteriosis, NOS, Campylobacter Infection, Infection, Campylobacter, CAMPYLOBACTERIOSES, Campylobacter infection, campylobacter infections, Infection due to Campylobacter, campylobacter infection, Campylobacter infections	1.0
fwmNskbGJR	Candidiasis	Candidiasis	DISEASE	C0006840	Candidiasis	Infection with a fungus of the genus CANDIDA. It is usually a superficial infection of the moist areas of the body and is generally caused by CANDIDA ALBICANS. (Dorland, 27th ed)	T047	Disease or Syndrome	CANDIDIASIS, Candidiasis of unspecified site, MONILIASIS, Candidiasis (disorder), candida infections, Moniliasis, NOS, Moniliases, MONILIASIS MONILIA, muguet, Infection by Candida species, Monilia infection, monilial infection, candidosis, Moniliasis, thrush, moniliasis, candidal infections, Infection, Candida, candidal infection, candida infection, candidiasis, Candidosis, NOS, Candida Infections, Candidal infections, Candidiasis, NOS, Candidosis, Candida infection, Candidiases, Candida infections, candidiases, monilia infection, Candida Infection, Candidiasis	1.0
yU5qCnxAE6	Candidiasis Empiric therapy	Candidiasis	DISEASE	C0006840	Candidiasis	Infection with a fungus of the genus CANDIDA. It is usually a superficial infection of the moist areas of the body and is generally caused by CANDIDA ALBICANS. (Dorland, 27th ed)	T047	Disease or Syndrome	CANDIDIASIS, Candidiasis of unspecified site, MONILIASIS, Candidiasis (disorder), candida infections, Moniliasis, NOS, Moniliases, MONILIASIS MONILIA, muguet, Infection by Candida species, Monilia infection, monilial infection, candidosis, Moniliasis, thrush, moniliasis, candidal infections, Infection, Candida, candidal infection, candida infection, candidiasis, Candidosis, NOS, Candida Infections, Candidal infections, Candidiasis, NOS, Candidosis, Candida infection, Candidiases, Candida infections, candidiases, monilia infection, Candida Infection, Candidiasis	1.0
s5KzUtuud5	Candidiasis Organism-Specific therapy	Candidiasis	DISEASE	C0006840	Candidiasis	Infection with a fungus of the genus CANDIDA. It is usually a superficial infection of the moist areas of the body and is generally caused by CANDIDA ALBICANS. (Dorland, 27th ed)	T047	Disease or Syndrome	CANDIDIASIS, Candidiasis of unspecified site, MONILIASIS, Candidiasis (disorder), candida infections, Moniliasis, NOS, Moniliases, MONILIASIS MONILIA, muguet, Infection by Candida species, Monilia infection, monilial infection, candidosis, Moniliasis, thrush, moniliasis, candidal infections, Infection, Candida, candidal infection, candida infection, candidiasis, Candidosis, NOS, Candida Infections, Candidal infections, Candidiasis, NOS, Candidosis, Candida infection, Candidiases, Candida infections, candidiases, monilia infection, Candida Infection, Candidiasis	1.0
jeFzcsgfhr	Cardiobacterium									
d2BXuSbdr6	Cat scratch disease (cat scratch fever)	fever	DISEASE	C0015967	Fever	An abnormal elevation of body temperature, usually as a result of a pathologic process.	T184	Sign or Symptom	Pyrexia, Fever (finding), increases temperature, FEVER, febrile, Fevers, Body temperature above reference range (finding), fever, Has a temperature, HYPERTHERMIA, high body temperature, Temperature elevated, PYREXIA, raised temperature, febris, temperature elevation, feverish, Hyperthermic, TEMPERATURE ELEVATION, increase temperature, Hyperthermia, Feverish, Fever NOS, BODY TEMPERATURE INCREASED, Body temperature above reference range, high temperature, pyrexia, Temperature raised, Pyrexias, fevers, increased body temperature, TEMPERATURE INCREASE, High body temperature, Pyrexia NOS, Fever, unspecified, Pyrexial, elevated temperature, Increased body temperature, Fever, fevered, temperature increase, hyperthermia, Febrile, hyperthermic, pyrexial, Body temperature, increased	1.0
FgGrejdVQv	Catheter-Related urinary tract infection (Uti)	urinary tract infection	DISEASE	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	T047	Disease or Syndrome	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	1.0
Bg6PUsSjzG	Cellulitis	Cellulitis	DISEASE	C0007642	Cellulitis	An acute, diffuse, and suppurative inflammation of loose connective tissue, particularly the deep subcutaneous tissues, and sometimes muscle, which is most commonly seen as a result of infection of a wound, ulcer, or other skin lesions.	T047	Disease or Syndrome	Cellulitis (disorder), CELLULITIS, Inflammation of subcutaneous tissue, Cellulitis (morphologic abnormality), cellulitis, Cellulitis, NOS, cellulitis nos, Subcutaneous tissue inflamed, Skin infection, Cellulitis, Cellulitis NOS	1.0
CCTfjLKxWW	Cellulitis Empiric therapy	Cellulitis	DISEASE	C0007642	Cellulitis	An acute, diffuse, and suppurative inflammation of loose connective tissue, particularly the deep subcutaneous tissues, and sometimes muscle, which is most commonly seen as a result of infection of a wound, ulcer, or other skin lesions.	T047	Disease or Syndrome	Cellulitis (disorder), CELLULITIS, Inflammation of subcutaneous tissue, Cellulitis (morphologic abnormality), cellulitis, Cellulitis, NOS, cellulitis nos, Subcutaneous tissue inflamed, Skin infection, Cellulitis, Cellulitis NOS	1.0
CQCJpV3Gob	Cellulitis Organism-Specific therapy	Cellulitis	DISEASE	C0007642	Cellulitis	An acute, diffuse, and suppurative inflammation of loose connective tissue, particularly the deep subcutaneous tissues, and sometimes muscle, which is most commonly seen as a result of infection of a wound, ulcer, or other skin lesions.	T047	Disease or Syndrome	Cellulitis (disorder), CELLULITIS, Inflammation of subcutaneous tissue, Cellulitis (morphologic abnormality), cellulitis, Cellulitis, NOS, cellulitis nos, Subcutaneous tissue inflamed, Skin infection, Cellulitis, Cellulitis NOS	1.0
EeMBZLXN96	Central nervous system complications in HIV	Central nervous system complications	DISEASE	C0161815	Central nervous system complication		T046	Pathologic Function	Central nervous system complication (disorder), Central nervous system complication, NOS, Central nervous system complication	0.958
cv3NRiyE6h	Central nervous system lymphoma in HIV	Central nervous system lymphoma in	DISEASE	C0280803	Microglioma	A non-Hodgkin or Hodgkin lymphoma that arises in the brain or spinal cord as a primary lesion. There is no evidence of lymphoma outside the central nervous system at the time of diagnosis.	T191	Neoplastic Process	Malignant Lymphomas of the CNS, lymphoma, primary CNS, central nervous system lymphoma, cns lymphoma, central lymphoma nervous system, Microglioma (disorder), CNS Lymphoma, Primary CNS lymphoma, lymphoma cns, primary lymphoma cns, Primary central nervous system lymphoma, Microglioma, primary central nervous system lymphoma, CNS lymphoma, primary, cns lymphomas, Primary brain lymphoma, PCNSL, Central Nervous System Lymphoma, central nervous system lymphoma, primary, lymphoma, primary central nervous system, primary CNS lymphoma, Primary Central Nervous System Lymphoma, PCNSL - Primary CNS lymphoma, Malignant Lymphomas of CNS, cns lymphoma primary, primary cns lymphoma, Primary CNS Lymphoma	0.985
TsAtGzFxGb	Cervicitis									
Ww3Z7jzxhF	Chagas disease (American Trypanosomiasis)	Chagas disease	DISEASE	C0041234	Chagas Disease	Infection with the protozoan parasite TRYPANOSOMA CRUZI, a form of TRYPANOSOMIASIS endemic in Central and South America. It is named after the Brazilian physician Carlos Chagas, who discovered the parasite. Infection by the parasite (positive serologic result only) is distinguished from the clinical manifestations that develop years later, such as destruction of PARASYMPATHETIC GANGLIA; CHAGAS CARDIOMYOPATHY; and dysfunction of the ESOPHAGUS or COLON.	T047	Disease or Syndrome	Trypanosoma cruzi Infections, South American Trypanosomiasis, American trypanosomiasis, CHAGAS DISEASE, chagas' disease, Chagas disease, chaga disease, Trypanosomiasis, American, Chagas-Mazza disease, Trypanosomiasis, South American, Chagas' disease, Infection by Trypanosoma cruzi, chaga diseases, TRYPANOSOMIASIS, AMERICAN, chagas diseases, t cruzi, Trypanosoma cruzi Infection, Infection caused by Trypanosoma cruzi (disorder), Infection, Trypanosoma cruzi, cruzi infection trypanosoma, chagas disease, infection by trypanosoma cruzi, TRYPANOSOMIASIS, BRAZILIAN, Chagas' Disease, American Trypanosomiasis, South American trypanosomiasis, t.cruzi, Infection caused by Trypanosoma cruzi, south American trypanosomiasis, Chagas Disease, Infections, Trypanosoma cruzi, disease chagas	1.0
VnpFUDa7P4	Chancroid									
FjMcP8KBfq	Chickenpox	Chickenpox	DISEASE	C0008049	Chickenpox	A highly contagious infectious disease caused by the varicella-zoster virus (HERPESVIRUS 3, HUMAN). It usually affects children, is spread by direct contact or respiratory route via droplet nuclei, and is characterized by the appearance on the skin and mucous membranes of successive crops of typical pruritic vesicular lesions that are easily broken and become scabbed. Chickenpox is relatively benign in children, but may be complicated by pneumonia and encephalitis in adults. (From Dorland, 27th ed)	T047	Disease or Syndrome	Varicella, varicella infection, CHICKENPOX, Chickenpox, NOS, Chicken Pox Infection, VARICELLA, CHICKEN POX, Varicella infection, Chickenpox NOS, Varicella (Chickenpox), Chickenpox, varicella, Varicella, NOS, Varicella (disorder), chickenpox, Varicella NOS, Chicken pox, Chicken Pox, chicken pox	1.0
fxsVBhxhCR	Chikungunya virus									
xK62WLJiGL	Chlamydia (Chlamydial Genitourinary infections)	Chlamydia	DISEASE	C0008148	Genus Chlamydia	A genus of the family CHLAMYDIACEAE whose species cause a variety of diseases in vertebrates including humans, mice, and swine. Chlamydia species are gram-negative and produce glycogen. The type species is CHLAMYDIA TRACHOMATIS.	T007	Bacterium	chlamydiae, Genus Chlamydia (organism), Rakeia, Chlamydial, Miyagawanella, chlamydias, Bedsonia, Rickettsiaformis, Chlamydia, NOS, Chlamydia, Genus Chlamydia, bedsonia, Chlamydiae bacterium, chlamydia bacteria, Chlamydophila, Chlamydia species, CHLAMYDIA, chlamydia	1.0
e3mSvERmTp	Chlamydial Pneumonias									
SMFUxaB4YX	Cholangitis	Cholangitis	DISEASE	C0008311	Cholangitis	Inflammation of the biliary ductal system (BILE DUCTS); intrahepatic, extrahepatic, or both.	T047	Disease or Syndrome	Cholangitis, NOS, Cholangitis (disorder), CHOLANGITIS, Cholangitides, INFLAMMATION BILE DUCT, Cholangitis, Cholangitis NOS, Bile duct inflammation, cholangeitis, bile duct inflammation, cholangitis	1.0
8wmMLcBL8k	Chromoblastomycosis	Chromoblastomycosis	DISEASE	C0008582	Chromoblastomycosis	Scaly papule or warty growth, caused by five fungi, that spreads as a result of satellite lesions affecting the foot or leg. The extremity may become swollen and, at its distal portion, covered with various nodular, tumorous, verrucous lesions that resemble cauliflower. In rare instances, the disease may begin on the hand or wrist and involve the entire upper extremity. (Arnold, Odom, and James, Andrew's Diseases of the Skin, 8th ed, p362)	T047	Disease or Syndrome	Chromoblastomycosis, chromomycosis, Chromomycoses, Dermatitis verrucosa, Chromoblastomycoses, Chromomycosis, CHROMOMYCOSIS, CHROMOBLASTOMYCOSIS, Dermatitis Verrucosa, chromoblastomycosis	1.0
GwkBZqC6cY	Chronic bacterial Prostatitis									
AMS7xg5dai	Chronic fatigue syndrome (Myalgic Encephalomyelitis)	fatigue	DISEASE	C0015672	Fatigue	The state of weariness following a period of exertion, mental or physical, characterized by a decreased capacity for work and reduced efficiency to respond to stimuli.	T184	Sign or Symptom	weariness, tiredness, decreased energy, fatigued, fatigue extreme, energy loss, tired all the time, TIREDNESS, Fatigued, Tired, tatt, Fatigue, time tired, extreme fatigue, fatigues, fatiguing, Lack of energy (finding), Tiredness, lack of energy, Lack of energy, lacking energy, Lacking in energy, loss of energy, Lack of Energy, WEARINESS, fatigue symptom, tired time, fatigue symptoms, Weariness, fatigue, Fatigue (finding), fatigue - symptom, FATIGUE EXTREME, symptom fatigue, FATIGUE	1.0
