InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
Hbw6z47aZc	Yaws	Yaws	ENTITY	C0043388	Yaws	A systemic non-venereal infection of the tropics caused by TREPONEMA PALLIDUM subspecies pertenue.	BOUBA, bouba, Yaws, NOS, Infection by Treponema pertenue, FRAMBESIA, Yaws (disorder), Frambesia Tropicas, yawing, Yaws, YAWS, Frambesia, frambesia, Pian, Buba, Framboesia, PARANGI, Frambesias, PIAN, yaws, yaw, Yaws, unspecified, pian, Frambesia Tropica, framboesia	T047	Disease or Syndrome	1.0
koTdREFvPQ	Viral Conjunctivitis	Viral Conjunctivitis	ENTITY	C0009774	Viral Conjunctivitis	Inflammation, often mild, of the conjunctiva caused by a variety of viral agents. Conjunctival involvement may be part of a systemic infection.	Viral Conjunctivitides, Viral conjunctivitis NOS, Viral conjunctivitis (disorder), Conjunctivitis, viral, Viral conjunctivitis, Viral conjunctivitis, NOS, Viral Conjunctivitis, Conjunctivitides, Viral, viral conjunctivitis, Conjunctivitis, Viral, conjunctivitis viral	T047	Disease or Syndrome	1.0
BeCuXVTLqJ	Central nervous system infection	Central nervous system infection	ENTITY	C0007684	Central Nervous System Infection	Pathogenic infections of the brain, spinal cord, and meninges. DNA VIRUS INFECTIONS; RNA VIRUS INFECTIONS; BACTERIAL INFECTIONS; MYCOPLASMA INFECTIONS; SPIROCHAETALES INFECTIONS; fungal infections; PROTOZOAN INFECTIONS; HELMINTHIASIS; and PRION DISEASES may involve the central nervous system as a primary or secondary process.	Infections, Central Nervous System, CNS Infection, Infectious disease of central nervous system (disorder), Infection, CNS, Central Nervous System Infections, Infectious disease of central nervous system, Central Nervous System Infectious Disorder, central nervous system infection, Central nervous system--Infections, cns infections, central infection nervous system, cns infection, Infections, CNS, central infections nervous system, CNS Infections, Central Nervous System Infection, Central Nervous System Infectious Disease, Central nervous system infection	T047	Disease or Syndrome	1.0
PQSo5MH6LQ	Cutaneous Candidiasis	Cutaneous	ENTITY	C0221912	Cutaneous	Involving the skin.	cutaneous, Cutaneo-, Cutaneous	T082	Spatial Concept	1.0
Whd6oWVHkq	Focal Epithelial hyperplasia	Focal	ENTITY	C0205234	Focal	Limited to a specific area.	Foci of, Foci, focal, Focal (qualifier value), focally, Focal, Focused, Focus, Focally	T082	Spatial Concept	1.0
C8PDUBmXkD	Psoas Abscess	Psoas Abscess	ENTITY	C0085222	Psoas Abscess	Abscess of the PSOAS MUSCLES resulting usually from disease of the lumbar vertebrae, with the pus descending into the muscle sheath. The infection is most commonly tuberculous or staphylococcal.	PSOAS ABSCESS, Iliopsoas abscess, psoas abscesses, iliopsoas abscess, Pyogenic Iliopsoas Abscess, Psoas abscess, Abscesses, Psoas, Abscesses, Pyogenic Iliopsoas, Psoas Abscesses, psoas muscle abscess, Pyogenic Iliopsoas Abscesses, Iliopsoas abscess (disorder), Iliopsoas Abscesses, Pyogenic, Abscess, Pyogenic Iliopsoas, Iliopsoas Abscesses, Iliopsoas Abscess, Abscess, Iliopsoas, Iliopsoas Abscess, Pyogenic, Psoas muscle abscess, psoas abscess, Abscesses, Iliopsoas, Abscess, Psoas, Psoas Abscess	T047	Disease or Syndrome	1.0
HCuvFFUHTL	Giardiasis	Giardiasis	ENTITY	C0017536	Giardiasis	An infection of the SMALL INTESTINE caused by the flagellated protozoan GIARDIA. It is spread via contaminated food and water and by direct person-to-person contact.	Infection due to Giardia, Infection caused by Giardia lamblia, Giardia Infections, Infection, Giardia, giardia, Lambliases, giardia infection, Giardiosis, lambliasis, Infection caused by Giardia lamblia (disorder), LAMBLIASIS, giardia infections, Giardiasis, GIARDIASIS INTESTINAL, giardiosis, Infections, Giardia, Lambliasis, GIARDIASIS, Giardiasis (disorder), INTESTINAL GIARDIASIS, Giardia Infection, giardiasis, Giardiases, Infection by Giardia lamblia	T047	Disease or Syndrome	1.0
TvQ4UJEsHB	Amebic dysentery	Amebic	ENTITY	C0002642	Amoeba genus	A genus of ameboid protozoa. Characteristics include a vesicular nucleus and the formation of several PSEUDOPODIA, one of which is dominant at a given time. Reproduction occurs asexually by binary fission.	Amebic, ameba, amoebic, Genus Amoeba, Amoebic, Amoeba, Ameba, Amoeba species, amoeba, AMEBA, Amoeba, NOS, Genus Amoeba (organism), amebic	T204	Eukaryote	1.0
TvQ4UJEsHB	Amebic dysentery	dysentery	ENTITY	C0013369	Dysentery	Acute inflammation of the intestine associated with infectious DIARRHEA of various etiologies, generally acquired by eating contaminated food containing TOXINS, BIOLOGICAL derived from BACTERIA or other microorganisms. Dysentery is characterized initially by watery FECES then by bloody mucoid stools. It is often associated with ABDOMINAL PAIN; FEVER; and DEHYDRATION.	infectious diarrhoea, DYSENTERY, dysentery, Dysentery, NOS, Dysentery, Infectious Diarrheal Diseases, Infectious diarrheal disease NOS, Infectious diarrhoea, Infectious diarrhoeal disease, dysyntery, Infectious Diarrheal Disease, Dysentery NOS, dysenteries, Infectious diarrheal disease (disorder), Infective diarrhea, Infectious diarrheal disease, NOS, Infectious diarrhea, Infectious diarrhoeal disease, NOS, Infective diarrhoea, Diarrheal Disease, Infectious, Infectious diarrheal disease, infectious diarrhea	T047	Disease or Syndrome	1.0
mhba3KtaTF	Chagas disease	Chagas disease	ENTITY	C0041234	Chagas Disease	Infection with the protozoan parasite TRYPANOSOMA CRUZI, a form of TRYPANOSOMIASIS endemic in Central and South America. It is named after the Brazilian physician Carlos Chagas, who discovered the parasite. Infection by the parasite (positive serologic result only) is distinguished from the clinical manifestations that develop years later, such as destruction of PARASYMPATHETIC GANGLIA; CHAGAS CARDIOMYOPATHY; and dysfunction of the ESOPHAGUS or COLON.	Trypanosoma cruzi Infections, South American Trypanosomiasis, American trypanosomiasis, CHAGAS DISEASE, chagas' disease, Chagas disease, chaga disease, Trypanosomiasis, American, Chagas-Mazza disease, Trypanosomiasis, South American, Chagas' disease, Infection by Trypanosoma cruzi, chaga diseases, TRYPANOSOMIASIS, AMERICAN, chagas diseases, t cruzi, Trypanosoma cruzi Infection, Infection caused by Trypanosoma cruzi (disorder), Infection, Trypanosoma cruzi, cruzi infection trypanosoma, chagas disease, infection by trypanosoma cruzi, TRYPANOSOMIASIS, BRAZILIAN, Chagas' Disease, American Trypanosomiasis, South American trypanosomiasis, t.cruzi, Infection caused by Trypanosoma cruzi, south American trypanosomiasis, Chagas Disease, Infections, Trypanosoma cruzi, disease chagas	T047	Disease or Syndrome	1.0
LEy7mdHW2s	Mucormycosis	Mucormycosis	ENTITY	C0026718	Mucormycosis	Infection in humans and animals caused by any fungus in the order MUCORALES (e.g., RHIZOPUS; MUCOR; CUNNINGHAMELLA; APOPHYSOMYCES; ABSIDIA; SAKSENAEA and RHIZOMUCOR) There are many clinical types associated with infection including central nervous system, lung, gastrointestinal tract, skin, orbit and paranasal sinuses. In humans, it usually occurs as an OPPORTUNISTIC INFECTION.	mucormycoses, MUCORMYCOSIS, Mucormycoses, Infection, Mucorales, Mucormycosis (disorder), Mucorales Infection, mucormycosis, Mucormycosis, Mucormycose, Mucorales Infections	T047	Disease or Syndrome	1.0
rjgwsdv5s2	Hordeolum	Hordeolum	ENTITY	C0019917	Hordeolum	Purulent infection of one of the sebaceous glands of Zeis along the eyelid margin (external) or of the meibomian gland on the conjunctival side of the eyelid (internal).	stye, Hordeolum, NOS, Hordeolum, hordeolum, Styes, Hordeola, Sty, sty, STY, HORDEOLUM, Stye of eyelid, Stye, Hordeolum (disorder), STYE, Hordeolum NOS, styes, Hordeolas	T047	Disease or Syndrome	1.0
eVY2796xCv	Salmonella Gastroenteritis	Salmonella	ENTITY	C0036111	Salmonella	A genus of gram-negative, facultatively anaerobic, rod-shaped bacteria that utilizes citrate as a sole carbon source. It is pathogenic for humans, causing enteric fevers, gastroenteritis, and bacteremia. Food poisoning is the most common clinical manifestation. Organisms within this genus are separated on the basis of antigenic characteristics, sugar fermentation patterns, and bacteriophage susceptibility.	Salmonella, Genus Salmonella (organism), salmonella, Salmonella, NOS, salmonellas, salmonella bacteria, SALMONELLA, Genus Salmonella, Salmonella species	T007	Bacterium	1.0
eVY2796xCv	Salmonella Gastroenteritis	Gastroenteritis	ENTITY	C0017160	Gastroenteritis	INFLAMMATION of any segment of the GASTROINTESTINAL TRACT from ESOPHAGUS to RECTUM. Causes of gastroenteritis are many including genetic, infection, HYPERSENSITIVITY, drug effects, and CANCER.	gastroenteritis, gastroenteritides, GE - Gastroenteritis, Gastrointestinal tract inflamed, Inflammation of the mucous membrane of the stomach and bowel, Inflammation of stomach and intestine (disorder), Gastroenteritides, Gastroenteritis, NOS, Inflammation of stomach and intestine, GASTROENTERITIS, Gastroenteritis, gastroenteritis nos	T047	Disease or Syndrome	1.0
4jdxmA5ojb	Zika virus infectious disease	Zika virus infectious disease	ENTITY	C0276289	Zika Virus Infection	A viral disease transmitted by the bite of AEDES mosquitoes infected with ZIKA VIRUS. Its mild DENGUE-like symptoms include fever, rash, headaches and ARTHRALGIA. The viral infection during pregnancy, in rare cases, is associated with congenital brain and ocular abnormalities, called Congenital Zika Syndrome, including MICROCEPHALY and may also lead to GUILLAIN-BARRE SYNDROME.	Fever, Zika, Zika virus infection, Zika Fever, Zika virus disease (disorder), Infection, Zika Virus, Zika virus disease, Infection, ZikV, Zika Virus Disease, Virus Disease, Zika, Zika fever, ZikV Infection, Disease, Zika Virus, Zika Virus Infection, Virus Infection, Zika, Mosquito-borne viral fever, Zika	T047	Disease or Syndrome	0.862
NAct2QP32F	Lyme disease	Lyme disease	ENTITY	C0024198	Lyme Disease	An infectious disease caused by a spirochete, BORRELIA BURGDORFERI, which is transmitted chiefly by Ixodes dammini (see IXODES) and pacificus ticks in the United States and Ixodes ricinis (see IXODES) in Europe. It is a disease with early and late cutaneous manifestations plus involvement of the nervous system, heart, eye, and joints in variable combinations. The disease was formerly known as Lyme arthritis and first discovered at Old Lyme, Connecticut.	lyme's disease, Lyme Borreliosis, Borreliosis, Lyme, Borrelia burgdorferi Infections, LYME DISEASE, Infection due to Borrelia burgdorferi sensu lato, Borrelia Burgdorferi Infection, Disease, Lyme, B. burgdorferi Infection, Infection by Borrelia burgdorferi, LYME DISEASE, EARLY/MID, Lyme Disease, B. burgdorferi Infections, borrelia burgdorferi infection, Borrelia burgdorferi Infection, Borrelia, lymes disease, Lyme disease, Lyme borreliosis, Lyme disease (disorder), Steere's disease, lyme borreliosis	T047	Disease or Syndrome	1.0
exjEQ5vn36	Endophthalmitis	Endophthalmitis	ENTITY	C0014236	Endophthalmitis	Suppurative inflammation of the tissues of the internal structures of the eye frequently associated with an infection.	ophthalmia, Ophthalmias, Inflammatory disorder of the eye (disorder), Endophthalmitis (disorder), OPHTHALMITIS, Inflammatory disorder of the eye, Endophthalmitis, NOS, Ophthalmia, Endophthalmitides, ENDOPHTHALMITIS, Ophthalmitis, endophthalmitis, Endophthalmitis, Eye inflammation, Ophthalmitis, NOS, Ophthalmia, NOS	T047	Disease or Syndrome	1.0
JtQYJDpLA5	Reoviridae infectious disease	Reoviridae	ENTITY	C0035111	Reoviridae	A family of unenveloped RNA viruses with cubic symmetry. The twelve genera include ORTHOREOVIRUS; ORBIVIRUS; COLTIVIRUS; ROTAVIRUS; Aquareovirus, Cypovirus, Phytoreovirus, Fijivirus, Seadornavirus, Idnoreovirus, Mycoreovirus, and Oryzavirus.	Respiratory Enteric Orphan Viruses, Respiratory Enteric Orphan Virus, Family Reoviridae, Reovirus, Reoviridae, Family Reoviridae (organism)	T005	Virus	1.0
JtQYJDpLA5	Reoviridae infectious disease	infectious disease	ENTITY	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	T047	Disease or Syndrome	1.0
VgSJWow7yt	Cutaneous Syphilis	Cutaneous Syphilis	ENTITY	C0039132	Syphilis, Cutaneous	Cutaneous lesions arising from infection with Treponema pallidum. In the primary stage, 18-21 days following infection, one or more chancres appear. If untreated, the subsequent stages of the disease appear as syphilids. These eruptions are superficial, nondestructive, exanthematic, transient, macular roseolas that may later be maculopapular or papular polymorphous or scaly, pustular, pigmented eruptions.(Arnold, Odom, and James, Andrew's Diseases of the Skin, 8th ed, p409)	Syphilitic skin disorder, Skin Syphilis, Cutaneous Syphilis, Syphilis, Skin, Syphilitic skin disorder (disorder)	T047	Disease or Syndrome	1.0
XKsxQVMsfZ	Mycobacterial infectious disease	Mycobacterial	ENTITY	C0521015	mycobacterial		Mycobacterial	T169	Functional Concept	1.0
aM2HW4fNBx	Skin and soft tissue Staphylococcus Aureus infection	Skin	ENTITY	C0444099	Skin Specimen		Skin sample, Skin specimen, Skin, Tissue specimen from skin, Specimen from skin, Skin (tissue) specimen (specimen), Skin (tissue) specimen, Specimen from skin (specimen)	T031	Body Substance	1.0
aM2HW4fNBx	Skin and soft tissue Staphylococcus Aureus infection	soft tissue	ENTITY	C0225317	soft tissue	A general term comprising tissue that is not hardened or calcified; including muscle, fat, blood vessels, nerves, tendons, ligaments and fascia.	Soft Tissue, Soft tissue (navigational concept), Soft tissue, soft tissues, Structure of soft tissue (body structure), Soft Tissues, Soft tissues, soft tissue, Structure of soft tissue, XXX>Soft tissue, Soft tissues, NOS, SOFT TISSUES	T024	Tissue	1.0
aM2HW4fNBx	Skin and soft tissue Staphylococcus Aureus infection	Staphylococcus Aureus infection	ENTITY	C1318973	Staphylococcus aureus infection	An infectious process in which the bacteria Staphylococcus aureus is present.	Infection due to Staphylococcus aureus, Staphylococcus aureus infections, Staphylococcus aureus Infection, Staphylococcus aureus, staphylococcus aureus infection, Staphylococcus aureus NOS, Infection caused by Staphylococcus aureus (disorder), Infection caused by Staphylococcus aureus, Staphylococcus aureus Infections, Staphylococcus aureus infection	T047	Disease or Syndrome	1.0
