ID	InputText	Entity	EntityLabel	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score
XirNn3JLTL	Avian influenza (bird flu)	bird flu	ENTITY	C0016627	Influenza in Birds	Infection of domestic and wild fowl and other BIRDS with INFLUENZA A VIRUS. Avian influenza usually does not sicken birds, but can be highly pathogenic and fatal in domestic POULTRY.	T047	Disease or Syndrome	bird flu virus, Avian influenza, fowl plague, Bird Flu, Influenzas, Avian, Fowl plague, Avian Influenza, Avian Flu, avian flu, Plague, Fowl, H7N9, Influenza in Birds, bird flu, Bird flu, Fowl Plague, avian influenza, Influenza, Avian, Flu, Avian, Avian flu, Influenza in Bird, avian flu virus, Avian Influenzas, H5N1	1.0
zyY9GBWd3D	B virus (Macacine Herpesvirus 1, herpes B)	B virus	ENTITY	C0019378	Herpesvirus 1, Cercopithecine	A species of SIMPLEXVIRUS that causes vesicular lesions of the mouth in monkeys. When the virus is transmitted to man it causes an acute encephalitis or encephalomyelitis, which is nearly always fatal.	T005	Virus	herpes B virus, herpes b virus, herpes simiae, monkey B virus, Cercopithecid herpesvirus 1, Herpesviruses, Simian, herpesvirus simiae, monkey b virus, herpes b simian virus, Herpesvirus 1, Macacine, Cercopithecine herpesvirus 1, B Viruses, herpes virus B, Herpesvirus 1 (alpha), Cercopithecine, alphaherpesvirus 1, Macacine, Simian herpesvirus, Cercopithecine Herpesvirus 1, Simiae, Herpesvirus, Cercopithecid herpesvirus I, Herpes simiae, Herpes B Viruses, Herpesvirus simiae, b virus, Herpes Virus B, Macacine alphaherpesvirus 1, simian herpes B virus SHBV, Monkey B Virus, Herpesvirus B, Herpesvirus, Simian, Cercopithecine herpesvirus 1 (organism), Herpesvirus of cercopithecus monkeys, B Virus, Simian Herpesviruses, Macacine Herpesvirus 1, Simian herpes B virus, Herpesvirus Simiae, Macacine herpesvirus 1, Monkey B virus, Simian herpesvirus B, B virus, Simian Herpesvirus, Herpes B Virus, Monkey B Viruses, cercopithecine herpesvirus 1, virus b	1.0
zyY9GBWd3D	B virus (Macacine Herpesvirus 1, herpes B)	Macacine Herpesvirus 1	ENTITY	C0019378	Herpesvirus 1, Cercopithecine	A species of SIMPLEXVIRUS that causes vesicular lesions of the mouth in monkeys. When the virus is transmitted to man it causes an acute encephalitis or encephalomyelitis, which is nearly always fatal.	T005	Virus	herpes B virus, herpes b virus, herpes simiae, monkey B virus, Cercopithecid herpesvirus 1, Herpesviruses, Simian, herpesvirus simiae, monkey b virus, herpes b simian virus, Herpesvirus 1, Macacine, Cercopithecine herpesvirus 1, B Viruses, herpes virus B, Herpesvirus 1 (alpha), Cercopithecine, alphaherpesvirus 1, Macacine, Simian herpesvirus, Cercopithecine Herpesvirus 1, Simiae, Herpesvirus, Cercopithecid herpesvirus I, Herpes simiae, Herpes B Viruses, Herpesvirus simiae, b virus, Herpes Virus B, Macacine alphaherpesvirus 1, simian herpes B virus SHBV, Monkey B Virus, Herpesvirus B, Herpesvirus, Simian, Cercopithecine herpesvirus 1 (organism), Herpesvirus of cercopithecus monkeys, B Virus, Simian Herpesviruses, Macacine Herpesvirus 1, Simian herpes B virus, Herpesvirus Simiae, Macacine herpesvirus 1, Monkey B virus, Simian herpesvirus B, B virus, Simian Herpesvirus, Herpes B Virus, Monkey B Viruses, cercopithecine herpesvirus 1, virus b	1.0
zyY9GBWd3D	B virus (Macacine Herpesvirus 1, herpes B)	herpes B	ENTITY	C0019340	Herpes NOS		T047	Disease or Syndrome	HERPES, herpes, Herpes	0.903
x9fUbne5w7	Babesiosis	Babesiosis	ENTITY	C0004576	Babesiosis	A group of tick-borne diseases of mammals including ZOONOSES in humans. They are caused by protozoa of the genus BABESIA, which parasitize erythrocytes, producing hemolysis. In the U.S., the organism's natural host is mice and transmission is by the deer tick IXODES SCAPULARIS.	T047	Disease or Syndrome	BABESIASIS, Babesioses, Babesia Parasite Infection, Infections, Babesia, piroplasmosis, Piroplasmoses, babesiasis, Infection, Babesia Parasite, BABESIOSIS, PIROPLASMOSIS, babesia infection, Piroplasmosis, Infection by Babesia, Babesia Infections, Infection by Babesia, NOS, Babesiases, Babesia Parasite Infections, Babesia Infection, Babesia infection, Infection, Babesia, babesiosis, Babesiosis (disorder), Infections, Babesia Parasite, Babesiasis, Babesiosis	1.0
7P69FEBLE8	Bacillary Angiomatosis	Bacillary	ENTITY	C0996387	Bacillaria		T002	Plant		0.752
7P69FEBLE8	Bacillary Angiomatosis	Angiomatosis	ENTITY	C0002992	Angiomatosis	A condition with multiple tumor-like lesions caused either by congenital or developmental malformations of BLOOD VESSELS, or reactive vascular proliferations, such as in bacillary angiomatosis. Angiomatosis is considered non-neoplastic.	T047	Disease or Syndrome	Diffuse Hemangioma, Diffuse Angiomatosis, Angiomatosis, Angiomatosis (disorder), angiomatosis, Angiomatosis, NOS, Angiomatosis (morphologic abnormality), Angiomatoses	1.0
ugYLcc5z6b	Bacterial Conjunctivitis (pink eye)	Bacterial Conjunctivitis	ENTITY	C0009768	Bacterial conjunctivitis	Purulent infections of the conjunctiva by several species of gram-negative, gram-positive, or acid-fast organisms. Some of the more commonly found genera causing conjunctival infections are Haemophilus, Streptococcus, Neisseria, and Chlamydia.	T047	Disease or Syndrome	disease pink eye, Bacterial conjunctivitis (disorder), Conjunctivitis, Mucopurulent, Purulent Conjunctivitides, Conjunctivitis, Bacterial, diseases eye pink, Bacterial Conjunctivitis, Purulent Conjunctivitis, Mucopurulent Conjunctivitides, MUCOPURULENT CONJUNCTIVITIS, Purulent conjunctivitis (disorder), Conjunctivitides, Purulent, pink eye disease, Bacterial conjunctivitis, Conjunctivitides, Bacterial, Conjunctivitides, Mucopurulent, Purulent conjunctivitis, bacterial conjunctivitis, Mucopurulent conjunctivitis (disorder), Mucopurulent Conjunctivitis, purulent conjunctivitis, Bacterial Conjunctivitides, Conjunctivitis, Purulent, Mucopurulent conjunctivitis	1.0
ugYLcc5z6b	Bacterial Conjunctivitis (pink eye)	pink eye	ENTITY	C0009763	Conjunctivitis	INFLAMMATION of the CONJUNCTIVA.	T047	Disease or Syndrome	Pink Eyes, Pink Eye, Conjunctivitis (disorder), Conjunctivitis, unspecified, conjunctivitis, inflammation of conjunctiva, conjunctiva inflammation, Pink eye disease, Inflammation of conjunctiva, Conjunctiva inflamed, CONJUNCTIVITIS, Conjunctivitis, Conjunctivitis, NOS, Conjunctivitides	1.0
ZxfrGFzsAj	Bacterial Endophthalmitis	Bacterial	ENTITY	C0521009	Bacterial		T080	Qualitative Concept	Bacterial	1.0
ZxfrGFzsAj	Bacterial Endophthalmitis	Endophthalmitis	ENTITY	C0014236	Endophthalmitis	Suppurative inflammation of the tissues of the internal structures of the eye frequently associated with an infection.	T047	Disease or Syndrome	ophthalmia, Ophthalmias, Inflammatory disorder of the eye (disorder), Endophthalmitis (disorder), OPHTHALMITIS, Inflammatory disorder of the eye, Endophthalmitis, NOS, Ophthalmia, Endophthalmitides, ENDOPHTHALMITIS, Ophthalmitis, endophthalmitis, Endophthalmitis, Eye inflammation, Ophthalmitis, NOS, Ophthalmia, NOS	1.0
f9KUzCcdcM	Bacterial Gastroenteritis	Bacterial	ENTITY	C0521009	Bacterial		T080	Qualitative Concept	Bacterial	1.0
f9KUzCcdcM	Bacterial Gastroenteritis	Gastroenteritis	ENTITY	C0017160	Gastroenteritis	INFLAMMATION of any segment of the GASTROINTESTINAL TRACT from ESOPHAGUS to RECTUM. Causes of gastroenteritis are many including genetic, infection, HYPERSENSITIVITY, drug effects, and CANCER.	T047	Disease or Syndrome	gastroenteritis, gastroenteritides, GE - Gastroenteritis, Gastrointestinal tract inflamed, Inflammation of the mucous membrane of the stomach and bowel, Inflammation of stomach and intestine (disorder), Gastroenteritides, Gastroenteritis, NOS, Inflammation of stomach and intestine, GASTROENTERITIS, Gastroenteritis, gastroenteritis nos	1.0
7gbMiHkd7Q	Bacterial infections and pregnancy	Bacterial infections	ENTITY	C0004623	Bacterial Infections	Infections by bacteria, general or unspecified.	T047	Disease or Syndrome	Bacterial infectious disease, NOS, BACTERIAL INFECTIOUS DISEASES, other bacterial infection, Bacterial infection, BACTERIAL INFECTIOUS DISEASES: GENERAL TERMS, Infections, Bacterial, bacterial diseases, bacterial infections, Bacterial Infection, bacterial infection, bacterial disease, Bacterial diseases, Infection, Bacterial, Disease caused by bacteria, NOS, Bacterial Disease, Bacterial infection; unspecified site, Bacterial Infections, Bacterial Disorder, Bacterial infectious disease (disorder), bacterial infectious diseases, Bacterial infections, Bacterial infection, NOS, Bacterial infectious disease, bacteria caused disease, Diseases Caused by Bacteria, disease caused by bacteria, Bacterial Diseases, INFECTION BACTERIAL, Bacterial disease, bacteria caused diseases, Disease caused by bacteria, Bacterial Infectious Disease	1.0
7gbMiHkd7Q	Bacterial infections and pregnancy	pregnancy	ENTITY	C0032961	Pregnancy	The status during which female mammals carry their developing young (EMBRYOS or FETUSES) in utero before birth, beginning from FERTILIZATION to BIRTH.	T040	Organism Function	PREGNANCY, Pregnancy, function (observable entity), pregnancy, Pregnancy, Gestation, female pregnancy, Pregnancies, pregnancies, Pregnancy, NOS, Pregnancy, function, mammalian gestation, gestation, Gestation, NOS	1.0
r9uYBbJXvb	Bacterial Keratitis	Bacterial Keratitis	ENTITY	C0854211	Bacterial keratitis		T047	Disease or Syndrome	Bacterial keratitis (disorder), bacterial keratitis	1.0
7w2Gs49Abh	Bacterial Meningitis Empiric therapy	Bacterial	ENTITY	C0521009	Bacterial		T080	Qualitative Concept	Bacterial	1.0
7w2Gs49Abh	Bacterial Meningitis Empiric therapy	Meningitis	ENTITY	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	T047	Disease or Syndrome	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	1.0
7w2Gs49Abh	Bacterial Meningitis Empiric therapy	Empiric therapy	ENTITY							
bmeyHftQHg	Bacterial Meningitis Organism-Specific therapy	Bacterial	ENTITY	C0521009	Bacterial		T080	Qualitative Concept	Bacterial	1.0
bmeyHftQHg	Bacterial Meningitis Organism-Specific therapy	Meningitis	ENTITY	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	T047	Disease or Syndrome	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	1.0
bmeyHftQHg	Bacterial Meningitis Organism-Specific therapy	Organism-Specific therapy	ENTITY							
3tS7LePmpc	Bacterial Overgrowth syndrome	Bacterial Overgrowth syndrome	ENTITY	C0005750	Blind Loop Syndrome	A malabsorption syndrome that is associated with a blind loop in the upper SMALL INTESTINE that is characterized by the lack of peristaltic movement, stasis of INTESTINAL CONTENTS, and the overgrowth of BACTERIA. Such bacterial overgrowth interferes with BILE SALTS action, FATTY ACIDS processing, MICROVILLI integrity, and the ABSORPTION of nutrients such as VITAMIN B12 and FOLIC ACID.	T047	Disease or Syndrome	Syndrome, Stagnant Loop, Stagnant Loop Syndromes, Bacterial overgrowth syndrome (disorder), BLIND LOOP SYNDROME, Stagnant Loop Syndrome, stagnant loop syndrome, blind loop syndrome, Blind loop syndrome, Blind Loop Syndrome, Blind loop syndrome (disorder), Stagnant loop syndrome, Syndrome, Blind Loop, Blind loop syndrome, NOS, Contaminated small bowel syndrome, Stasis Syndrome, Stasis (Blind Loop) Syndrome, blind loop syndromes, Syndrome, Bacterial Overgrowth, stasis syndrome, Syndromes, Stagnant Loop, Bacterial Overgrowth Syndrome, Bacterial overgrowth syndrome, Loop Syndrome, Stagnant, Loop Syndromes, Stagnant	1.0
5vU9noPwhQ	Bacterial Pharyngitis	Bacterial Pharyngitis	ENTITY	C1141882	pharyngitis bacterial		T047	Disease or Syndrome	bacterial pharyngitis	1.0
34Avu8kcms	Bacterial sepsis	Bacterial sepsis	ENTITY	C0684256	Bacterial sepsis		T047	Disease or Syndrome	Bacterial sepsis, Bacterial septicaemia, NOS, sepsis bacterial, Bacterial septicemia, bacterial septicemia, Bacterial septicaemia, Bacterial septicemia, NOS, bacterial sepsis, MISCELLANEOUS BACTERIAL SEPTICEMIAS, Bacterial sepsis (disorder), Bacterial sepsis, NOS	1.0
MSvwdPicnh	Bacteroides infection	Bacteroides	ENTITY	C0004661	Bacteroides	A genus of gram-negative, anaerobic, rod-shaped bacteria. Its organisms are normal inhabitants of the oral, respiratory, intestinal, and urogenital cavities of humans, animals, and insects. Some species may be pathogenic.	T007	Bacterium	Bacteroides, NOS, capsulary, Bacteroides, Genus Bacteroides, BACTEROIDES, Bacteroides species, Genus Bacteroides (organism), bacteroides, Capsularis, Ristella <CFB group bacteria>	1.0
MSvwdPicnh	Bacteroides infection	infection	ENTITY	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	T047	Disease or Syndrome	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	1.0
KviBsqJaLA	Balantidiasis	Balantidiasis	ENTITY	C0004692	Balantidiasis	Infection by parasites of the genus BALANTIDIUM. The presence of Balantidium in the LARGE INTESTINE leads to DIARRHEA; DYSENTERY; and occasionally ULCER.	T047	Disease or Syndrome	Balantidial dysentery, B. coli Infection, Ciliary dysentery, Infection, B. coli, DISEASES DUE TO BALANTIDIIDAE, Balantidium Infections, Balantidiasis (disorder), BALANTIDIASIS, Disease caused by Balantidiidae (disorder), Balantidium coli Infections, Balantidiosis, B. coli Infections, balantidiasis, Balantidiases, balantidiosis, Disease caused by Balantidiidae, Disease due to Balantidiidae, Balantidium Infection, Balantidium coli Infection, Balantidiasis	1.0
nAGP6TWFQH	Bartonellosis (Bartonella infection)	Bartonellosis	ENTITY	C0004771	Bartonella Infections	Infections by the genus BARTONELLA. Bartonella bacilliformis can cause acute febrile anemia, designated Oroya fever, and a benign skin eruption, called verruga peruana. BARTONELLA QUINTANA causes TRENCH FEVER, while BARTONELLA HENSELAE is the etiologic agent of bacillary angiomatosis (ANGIOMATOSIS, BACILLARY) and is also one of the causes of CAT-SCRATCH DISEASE.	T047	Disease or Syndrome	Bartonella Infection, Guaitara fever, bartonellosis, Bartonella infections, Bartonellosis (disorder), Bartonellosis, Bartonella Infections, Infections, Bartonella, Bartonelloses, Rochalimaea Infection, CARRION DISEASE, carrion's disease, bartonelliasis, Rochalimaea Infections, Infection, Bartonella, Bartonella infection, Infection, Rochalimaea, BARTONELLOSIS, Infections, Rochalimaea, Rochalimaea infection, Carrion's disease	1.0
