InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
zAgbeVavqb	Prevention of urinary tract infection (Uti)	urinary tract	ORGANISM_SUBDIVISION	C0042027	Urinary tract	The duct which coveys URINE from the pelvis of the KIDNEY through the URETERS, BLADDER, and URETHRA.	genitourinary tracts, Urinary tract, urinary tract, Urinary, Tract, Urinary, Urinary tract, NOS, genitourinary tract, Urinary Tract, Urinary Tracts, URINARY TRACT, Tracts, Urinary	T023	Body Part, Organ, or Organ Component	1.0
fwZtM9RJnF	Prevention of urinary tract infection (Uti) in women	urinary tract	ORGANISM_SUBDIVISION	C0042027	Urinary tract	The duct which coveys URINE from the pelvis of the KIDNEY through the URETERS, BLADDER, and URETHRA.	genitourinary tracts, Urinary tract, urinary tract, Urinary, Tract, Urinary, Urinary tract, NOS, genitourinary tract, Urinary Tract, Urinary Tracts, URINARY TRACT, Tracts, Urinary	T023	Body Part, Organ, or Organ Component	1.0
fwZtM9RJnF	Prevention of urinary tract infection (Uti) in women	women	ORGANISM	C0043210	Woman	Human females as cultural, psychological, sociological, political, and economic entities.	Human Females, Girls, woman, adult female?, Woman, WOMAN, human female, Girl, women, female human, Woman (person), female humans, female, Women	T098	Population Group	1.0
96Z7APp5BX	Primary care of patients with HIV infection	patients	ORGANISM	C0030705	Patients	Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.	patients, patient, Patient, Patient (person), *^patient, ^Patient, Patients	T101	Patient or Disabled Group	1.0
96Z7APp5BX	Primary care of patients with HIV infection	HIV	ORGANISM	C0019682	HIV	Human immunodeficiency virus. A non-taxonomic and historical term referring to any of two species, specifically HIV-1 and/or HIV-2. Prior to 1986, this was called human T-lymphotropic virus type III/lymphadenopathy-associated virus (HTLV-III/LAV). From 1986-1990, it was an official species called HIV. Since 1991, HIV was no longer considered an official species name; the two species were designated HIV-1 and HIV-2.	Immunodeficiency Viruses, Human, HTLV III, HTLV-III, Human immunodeficiency virus, LAV-HTLV-III, LAV, Lymphadenopathy Associated Virus, Viruses, AIDS, Lymphadenopathy-Associated Virus, Virus-HIV, Lymphadenopathy-Associated Viruses, Viruses, Human Immunodeficiency, Virus, Lymphadenopathy-Associated, AIDS Viruses, AIDS Virus, Immunodeficiency Virus, Human, Virus, AIDS, Human T Cell Lymphotropic Virus Type III, Human immunodeficiency virus, NOS, human immunodeficiency virus (HIV), Human T-Lymphotropic Virus Type III, HIV - Human immunodeficiency virus, Human Immunodeficiency Viruses, Human T-Cell Lymphotropic Virus Type III, human immunodeficiency virus, Human T-Cell Leukemia Virus Type III, lymphadenopathy associated virus, Acquired Immunodeficiency Syndrome Virus, htlv-iii, Viruses, Lymphadenopathy-Associated, Acquired Immune Deficiency Syndrome Virus, Virus, Human Immunodeficiency, Human Immunodeficiency Virus, Human T Lymphotropic Virus Type III, Human immunodeficiency virus (organism), AIDS virus, Human T Cell Leukemia Virus Type III, Human immunodeficiency virus (HIV), HIV, htlv iii	T005	Virus	1.0
Bck3Pme5kU	Proteus infections	Proteus	SIMPLE_CHEMICAL	C0033697	Proteus	A genus of gram-negative, facultatively anaerobic, rod-shaped bacteria that occurs in the intestines of humans and a wide variety of animals, as well as in manure, soil, and polluted waters. Its species are pathogenic, causing urinary tract infections and are also considered secondary invaders, causing septic lesions at other sites of the body.	PROTEUS, Proteus, NOS, Liquidobacterium, Genus Proteus, Genus Proteus (organism), Proteus (Bacteria), proteus, Proteus <enterobacteria>, Proteus, Proteus species	T007	Bacterium	1.0
4dqLsQogda	Providencia infections	Providencia	SIMPLE_CHEMICAL	C0033750	Providencia	Gram-negative rods isolated from human urine and feces.	Genus Providencia (organism), providencia, PROVIDENCIA, Providencia, Providencia species, Genus Providencia, Providencia, NOS	T007	Bacterium	1.0
jscj6CgSRY	Pustular Psoriasis	Pustular	IMMATERIAL_ANATOMICAL_ENTITY	C0333369	Pustular		pustular, Pustular, Pustular (qualifier value)	T169	Functional Concept	1.0
tMayQRBMM2	Pyoderma Vegetans	Pyoderma Vegetans	CANCER	C0702100	Dermatitis vegetans		pyoderma vegetans, Pyoderma vegetans, Dermatitis vegetans (disorder), Pemphigus vegetans of Hallopeau, Pyodermite vegetant, Dermatitis vegetans, Pyodermite vegetante, Hallopeau, dermatitis vegetans, Pemphigus vegetans, Hallopeau type	T047	Disease or Syndrome	1.0
kXksLG7FrG	Rapid HIV testing	HIV	ORGANISM	C0019682	HIV	Human immunodeficiency virus. A non-taxonomic and historical term referring to any of two species, specifically HIV-1 and/or HIV-2. Prior to 1986, this was called human T-lymphotropic virus type III/lymphadenopathy-associated virus (HTLV-III/LAV). From 1986-1990, it was an official species called HIV. Since 1991, HIV was no longer considered an official species name; the two species were designated HIV-1 and HIV-2.	Immunodeficiency Viruses, Human, HTLV III, HTLV-III, Human immunodeficiency virus, LAV-HTLV-III, LAV, Lymphadenopathy Associated Virus, Viruses, AIDS, Lymphadenopathy-Associated Virus, Virus-HIV, Lymphadenopathy-Associated Viruses, Viruses, Human Immunodeficiency, Virus, Lymphadenopathy-Associated, AIDS Viruses, AIDS Virus, Immunodeficiency Virus, Human, Virus, AIDS, Human T Cell Lymphotropic Virus Type III, Human immunodeficiency virus, NOS, human immunodeficiency virus (HIV), Human T-Lymphotropic Virus Type III, HIV - Human immunodeficiency virus, Human Immunodeficiency Viruses, Human T-Cell Lymphotropic Virus Type III, human immunodeficiency virus, Human T-Cell Leukemia Virus Type III, lymphadenopathy associated virus, Acquired Immunodeficiency Syndrome Virus, htlv-iii, Viruses, Lymphadenopathy-Associated, Acquired Immune Deficiency Syndrome Virus, Virus, Human Immunodeficiency, Human Immunodeficiency Virus, Human T Lymphotropic Virus Type III, Human immunodeficiency virus (organism), AIDS virus, Human T Cell Leukemia Virus Type III, Human immunodeficiency virus (HIV), HIV, htlv iii	T005	Virus	1.0
NJdW78hJwi	Recurrent Pyogenic Cholangitis	Pyogenic Cholangitis	CANCER	C0267924	Suppurative cholangitis	Cholangitis that is characterized by pyogenic organisms.	Suppurative cholangitis, Suppurative cholangitis (disorder), Pyogenic Cholangitis, CHOLANGITIS SUPPURATIVE, Suppurative Cholangitis	T047	Disease or Syndrome	1.0
8mLcwM3dJo	Renal Corticomedullary Abscess	Renal Corticomedullary Abscess	CANCER	C0393502	Intramedullary abscess			T046	Pathologic Function	0.704
GzD4vLsEJC	Reoviruses	Reoviruses	ORGANISM	C0206596	Orthoreoviruses	A genus of the family REOVIRIDAE infecting vertebrates only. Transmission is horizontal and infected species include humans, birds, cattle, monkeys, sheep, swine, baboons, and bats. MAMMALIAN ORTHOREOVIRUS is the type species.	Reovirus group, reovirus, Reovirus group, NOS, Orthoreovirus, Orthoreoviruses, Genus Orthoreovirus, Reoviruses, REOVIRUS, Reovirus, NOS, reoviruses, REOVIRUS GROUP, Genus Orthoreovirus (organism)	T005	Virus	1.0
AzMLRGy4Ev	Rhinovirus (Rv) infection (common cold)	Rhinovirus	ORGANISM	C0035473	Rhinovirus	A genus of PICORNAVIRIDAE inhabiting primarily the respiratory tract of mammalian hosts. It includes over 100 human serotypes associated with the COMMON COLD.	Common cold virus group, NOS, rhinovirus, rhinoviruses, Rhinovirus, NOS, Rhinovirus, RHINOVIRUS, Rhinoviruses, Rhinoviral	T005	Virus	1.0
YfnxHngPT3	Roseola Infantum	Roseola Infantum	ORGANISM	C0015231	Exanthema Subitum	An acute, short-lived, viral disease of infants and young children characterized by a high fever at onset that drops to normal after 3-4 days and the concomitant appearance of a macular or maculopapular rash that appears first on the trunk and then spreads to other areas. It is the sixth of the classical exanthematous diseases and is caused by HHV-6; (HERPESVIRUS 6, HUMAN). (From Dorland, 27th ed)	Roseola infantum, Sixth disease, unspecified, exanthema subitum, ROSEOLA INFANTUM, exanthem subitum, Three day fever, ROSEOLA, Disease, Sixth, roseola, Exanthema Subitum, SIXTH DISEASE, three day fever, roseola infantum, Sixth Disease, EXANTHEM SUBITUM, pseudorubella, Roseola, sixth disease, Exanthem subitum, Sixth disease, Roseola Infantum, Exanthema subitum, Exanthema subitum, unspecified, infantum roseola, Exanthema subitum (disorder), subitum exanthema, Roseola infantum, unspecified, disease sixth, Pseudorubella	T047	Disease or Syndrome	1.0
FrF2ea6Bov	Septic arthritis of native joints Empiric therapy	joints	MULTI_TISSUE_STRUCTURE	C0022417	Joints	Also known as articulations, these are points of connection between the ends of certain separate bones, or where the borders of other bones are juxtaposed.	joints anatomy, Joints set, joints type, Joint, joint types, Articulation, joint, articulation, Joints, NOS, jointing, Junctura, anatomy joints, joints, Joint, NOS, Set of joints, Articular, Joint structure (body structure), anatomy joint, joints structures, joint structure, joints types, Joint types, Joints, XXX>Joint, articulations, Joint structure	T030	Body Space or Junction	1.0
thkwd3eNLe	Septic arthritis of Prosthetic joints Empiric therapy	joints	MULTI_TISSUE_STRUCTURE	C0022417	Joints	Also known as articulations, these are points of connection between the ends of certain separate bones, or where the borders of other bones are juxtaposed.	joints anatomy, Joints set, joints type, Joint, joint types, Articulation, joint, articulation, Joints, NOS, jointing, Junctura, anatomy joints, joints, Joint, NOS, Set of joints, Articular, Joint structure (body structure), anatomy joint, joints structures, joint structure, joints types, Joint types, Joints, XXX>Joint, articulations, Joint structure	T030	Body Space or Junction	1.0
2M6R5QLY4Y	Skull base, Petrous apex, infection	Skull	PATHOLOGICAL_FORMATION	C0037303	Bone structure of cranium	The SKELETON of the HEAD including the FACIAL BONES and the bones enclosing the BRAIN.	Skull, NOS, Bones of Cranium and Face, Cranial bone, Skull, Skulls, Bones of cranium, Cranium, skulls, Cranial, skull, Set of bones of cranium, Bone structure of cranium, Bone of cranium, cranium, skull bone, cranium bone, skulling, Bone structure of cranium (body structure), cranial	T023	Body Part, Organ, or Organ Component	1.0
2M6R5QLY4Y	Skull base, Petrous apex, infection	Petrous apex	PATHOLOGICAL_FORMATION	C0031266	Structure of petrous part of temporal bone	The dense rock-like part of temporal bone that contains the INNER EAR. Petrous bone is located at the base of the skull. Sometimes it is combined with the MASTOID PROCESS and called petromastoid part of temporal bone.	Petrous Bone, Bone, Petrous, Petrous Apex, Structure of petrous part of temporal bone (body structure), Pars petrosa (os temporale), Petrous Bones, Pars petrosa ossis temporalis, Petrous Pyramid, Petrosal bone, Structure of petrous part of temporal bone, Petrous bone, Petrous part of temporal bone, Petromastoid part of temporal bone	T023	Body Part, Organ, or Organ Component	1.0
Jg2WpvmD6Z	Spinal Epidural Abscess	Spinal Epidural	ORGAN	C0228134	Spinal epidural space	Space between the dura mater and the walls of the vertebral canal.	Epidural Space, Extradural space of spinal cord, Spaces, Epidural, Space, Epidural, Spine epidural space, Spine.epidural space, Spinal extradural space, Structure of epidural space of spine, Spinal segment of epidural space, Spatium peridurale, Spatium epidurale (Spinalis), Epidural Spaces, Structure of epidural space of spine (body structure), Spinal epidural space, XXX>Spine epidural space, Epidural Spinal Canal Space	T030	Body Space or Junction	0.856
Yftp8ncT9Q	Spontaneous bacterial Peritonitis (Sbp)	Sbp	GENE_OR_GENE_PRODUCT	C0275551	Primary bacterial peritonitis		Primary bacterial peritonitis (disorder), bacterial peritonitis spontaneous, primary bacterial peritonitis, Primary bacterial peritonitis, Spontaneous bacterial peritonitis, SBP - Spontaneous bacterial peritonitis	T047	Disease or Syndrome	1.0
9VmNS4omvb	Stenotrophomonas Maltophilia	Stenotrophomonas Maltophilia	CANCER	C0318290	Stenotrophomonas maltophilia	A species of STENOTROPHOMONAS, formerly called Xanthomonas maltophilia, which reduces nitrate. It is a cause of hospital-acquired ocular and lung infections, especially in those patients with cystic fibrosis and those who are immunosuppressed.	Stenotrophomonas africana (organism), Pseudomonas beteli, Xanthomonas maltiphilia, Stenotrophomonas africana, Pseudomonas betle, Stenotrophomonas maltophilia (organism), Xanthomonas maltophilia, pseudomonas maltophilia, stenotrophomonas maltophilia, Pseudomonas maltiphilia, Pseudomonas maltophilia, Stenotrophomonas maltophilia, xanthomonas maltophilia	T007	Bacterium	1.0
DcxSfU9k5u	Symptoms and management of Coronavirus disease 2019 (Covid-19) FAQ	Coronavirus disease 2019	ORGANISM	C5203670	COVID19 (disease)	A viral disorder generally characterized by high FEVER; COUGH; DYSPNEA; CHILLS; PERSISTENT TREMOR; MUSCLE PAIN; HEADACHE; SORE THROAT; a new loss of taste and/or smell (see AGEUSIA and ANOSMIA) and other symptoms of a VIRAL PNEUMONIA. In severe cases, a myriad of coagulopathy associated symptoms often correlating with COVID-19 severity is seen (e.g., BLOOD COAGULATION; THROMBOSIS; ACUTE RESPIRATORY DISTRESS SYNDROME; SEIZURES; HEART ATTACK; STROKE; multiple CEREBRAL INFARCTIONS; KIDNEY FAILURE; catastrophic ANTIPHOSPHOLIPID ANTIBODY SYNDROME and/or DISSEMINATED INTRAVASCULAR COAGULATION). In younger patients, rare inflammatory syndromes are sometimes associated with COVID-19 (e.g., atypical KAWASAKI SYNDROME; TOXIC SHOCK SYNDROME; pediatric multisystem inflammatory disease; and CYTOKINE STORM SYNDROME). A coronavirus, SARS-CoV-2, in the genus BETACORONAVIRUS is the causative agent.	2019 Novel Coronavirus Infection, SARS-CoV-2 Disease, Human Coronavirus 2019 Infection, SARS-CoV-2 Infection, Disease caused by severe acute respiratory syndrome coronavirus 2 (disorder), Disease caused by SARS-CoV-2, 2019 nCoV Disease, 2019 Novel Coronavirus Disease, COVID-19 Virus Disease, Virus Disease, COVID-19, HCoV-19 Infection, 2019-nCoV Disease, COVID-19, 2019-nCoV Infections, Coronavirus Disease 2019, Coronavirus Disease-19, Severe Acute Respiratory Syndrome Coronavirus 2 Infection, SARS-CoV2 Disease, Infection, COVID-19 Virus, COVID 19, 2019-nCoV Diseases, SARS Coronavirus 2 Infection, COVID-19 Infection, Disease caused by 2019 novel coronavirus, SARS2 Infection, COVID-19 (Coronavirus Disease 2019), Infection, SARS-CoV-2, 2019 nCoV Infection, Disease caused by 2019-nCoV, SARS CoV 2 Infection, Disease, 2019-nCoV, COVID 19 Virus Disease, Disease 2019, Coronavirus, SARS-CoV-2 Infections, COVID-19 Virus Infection, COVID-19 Virus Infections, Coronavirus Disease 19, Disease, COVID-19 Virus, COVID 19 Virus Infection, Virus Infection, COVID-19, SARS-2 Infection, SARS-CoV2 Infection, Infection, 2019-nCoV, Disease caused by severe acute respiratory syndrome coronavirus 2, 2019-nCoV Infection, COVID-19 Virus Diseases, COVID19	T047	Disease or Syndrome	1.0
nZNWULXEP6	Tinea Barbae	Tinea Barbae	CANCER	C2349994	Tinea barbae		Folliculitis barbae, Sycosis vulgaris, Tinea Barbae, beard ringworm, Sycosis, mycotic, Mycotic sycosis, Tinea barbae (disorder), barber's itch, Barbers' itch, barber rash, barbers itch, Sycosis barbae, folliculitis barbae, Tinea sycosis, barber itch, barbers rash, Dermatophytosis of beard, sycosis barbae, Tinea barbae, Sycosis barbae, not parasitic, tinea barbae, sycosis vulgaris, Barbers' rash	T047	Disease or Syndrome	1.0
kazWZYg72K	Tinea Capitis	Tinea Capitis	CANCER	C0040250	Tinea Capitis	Ringworm of the scalp and associated hair mainly caused by species of MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON, which may occasionally involve the eyebrows and eyelashes.	Profunda Capitis, Trichophytia, Profunda, Tinea Capitis, Capitis, Trichophytia Profunda, Profundas, Tinea Capitis, tinea scalp, TINEA CAPITIS, Black dot ringworm, Trichophytia Profunda Barbae, Dermatophytosis of scalp, ringworms scalp, black dot ringworm, ringworm of the scalp, capitis tinea, Barbae, Trichophytia Profunda, scalp tinea, Trichophytia Profunda Capitis, Capitis Profundas, Tinea, Trichophytia Profunda Capitides, Profunda Barbae, Trichophytia, Tinea of scalp, Profunda Capitides, Trichophytia, ringworm scalp, Tinea Capitis Profundas, Tinea capitis, tinea capitis, ringworm of scalp, Ringworm of the scalp, Tinea capitis (disorder), Tinea Capitis Profunda, Capitides, Trichophytia Profunda, Capitis Profunda, Tinea, scalp ringworm	T047	Disease or Syndrome	1.0
Sn5zdq4oyM	Tinea corporis	Tinea corporis	CANCER	C0040252	Tinea corporis (disorder)		Tinea circinatus, body ringworm, Tinea Corporis, Herpes circinatus, corporis tinea, Tinea corporis (disorder), tinea corporis, tinea body, body tinea, herpes circinatus, Body tinea, TINEA CIRCINATA, Tinea circinata, TINEA CORPORIS, Tinea corporis, of body ringworm	T047	Disease or Syndrome	1.0
qspjymQSUo	Tinea Cruris	Tinea Cruris	CANCER	C1384589	Tinea cruris	Fungal infection of the groin. The main causative fungus is TRICHOPHYTON.	groin tinea, Jock itch, itching jock, Dhobie itch, groin ringworm, Eczema marginatum, tinea inguinalis, Jock Itchs, Jock Itch, Tinea cruris (disorder), Tinea inguinalis, dhobie itch, tinea cruris, TINEA CRURIS, Tinea of groin, jock itch, Tinea cruris, jock itching	T047	Disease or Syndrome	1.0
y7d36x3S2v	Tinea Versicolor	Tinea Versicolor	CANCER	C0040262	Tinea Versicolor	A common chronic, noninflammatory and usually symptomless disorder, characterized by the occurrence of multiple macular patches of all sizes and shapes, and varying in pigmentation from fawn-colored to brown. It is seen most frequently in hot, humid, tropical regions and is mostly caused by MALASSEZIA FURFUR (formerly Pityrosporum orbiculare).	tinea versicolour, Infection, Malassezia furfur, Pityriasis versicolor, Infection by Malassezia furfur, TV - Tinea versicolor, pityriasis versicolour, PV - Pityriasis versicolor, Infection by Pityrosporum furfur, Pityriasis versicolor caused by Malassezia, Pityriasis Versicolor, Pityrosporum orbiculare Infection, Tinea Versicolor, Tinea versicolor due to Malassezia furfur, Pityrosporum orbiculare Infections, Malassezia furfur Infections, pityriasis versicolor, Infection, Pityrosporum orbiculare, Tinea flava, Tinea versicolor, Tinea versicolor due to Pityrosporum furfur, TINEA VERSICOLOR, tinea versicolor, tinea flava, Malassezia furfur Infection, Pityriasis versicolor (disorder)	T047	Disease or Syndrome	1.0
5MPSLYv9id	Tinea in emergency medicine	Tinea	CANCER	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	T047	Disease or Syndrome	1.0
AC6owABPhT	Transient neonatal Pustular Melanosis	Pustular	IMMATERIAL_ANATOMICAL_ENTITY	C0333369	Pustular		pustular, Pustular, Pustular (qualifier value)	T169	Functional Concept	1.0
vzXSXEb4bD	Treatment recommendations for Hiv-Infected patients with Co-Infections	patients	ORGANISM	C0030705	Patients	Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.	patients, patient, Patient, Patient (person), *^patient, ^Patient, Patients	T101	Patient or Disabled Group	1.0
7LHHLMCHNT	Trichomycosis Pubis	Trichomycosis Pubis	PATHOLOGICAL_FORMATION	C1960457	Trichomycosis pubis		Trichomycosis pubis (disorder)	T047	Disease or Syndrome	1.0
jer9ZEmcvp	Trichosporon infections	Trichosporon	SIMPLE_CHEMICAL	C0040943	Trichosporon	A mitosporic fungal genus causing opportunistic infections, endocarditis, fungemia, a hypersensitivity pneumonitis (see TRICHOSPORONOSIS) and white PIEDRA.	Genus Trichosporon, Trichosporon_sp., Trichosporum, Trichosporons, Trichosporon species, Trichosporon, NOS, Trichosporon sp, Trichosporon sp., Trichosporon (organism), Trichosporon	T004	Fungus	1.0
Mm5UfiZciG	Ureaplasma infection	Ureaplasma	SIMPLE_CHEMICAL	C0041944	Ureaplasma	A genus of gram-negative, nonmotile bacteria which are common parasitic inhabitants of the urogenital tracts of humans, cattle, dogs, and monkeys.	Mycoplasma, T strains, Genus Ureaplasma, T-Mycoplasma, UREAPLASMA, Mycoplasma 'T' strains, Ureaplasma species, ureaplasma, Ureaplasma, Ureaplasma, NOS, ureaplasmas, Genus Ureaplasma (organism)	T007	Bacterium	1.0
q6iZyJmSAW	Urinary tract infection (Uti) and Cystitis (bladder infection) in females	Urinary tract	ORGANISM_SUBDIVISION	C0042027	Urinary tract	The duct which coveys URINE from the pelvis of the KIDNEY through the URETERS, BLADDER, and URETHRA.	genitourinary tracts, Urinary tract, urinary tract, Urinary, Tract, Urinary, Urinary tract, NOS, genitourinary tract, Urinary Tract, Urinary Tracts, URINARY TRACT, Tracts, Urinary	T023	Body Part, Organ, or Organ Component	1.0
q6iZyJmSAW	Urinary tract infection (Uti) and Cystitis (bladder infection) in females	bladder	ORGAN	C0005682	Urinary Bladder	A musculomembranous sac along the URINARY TRACT. URINE flows from the KIDNEYS into the bladder via the ureters (URETER), and is held there until URINATION.	Urinary bladder structure, Bladder, Urinary, Vesica urinaria, Bladder, Urinary System, Bladder, Urinary Bladder, Urinary bladder, NOS, URINARY BLADDER, Bladder structure, bladder, Urinary bladder structure (body structure), urinary bladder, bladders, Bladder, NOS, Urinary bladder	T023	Body Part, Organ, or Organ Component	1.0
qBuJvvxMSB	Urinary tract infection (Uti) in males	Urinary tract	ORGANISM_SUBDIVISION	C0042027	Urinary tract	The duct which coveys URINE from the pelvis of the KIDNEY through the URETERS, BLADDER, and URETHRA.	genitourinary tracts, Urinary tract, urinary tract, Urinary, Tract, Urinary, Urinary tract, NOS, genitourinary tract, Urinary Tract, Urinary Tracts, URINARY TRACT, Tracts, Urinary	T023	Body Part, Organ, or Organ Component	1.0
mtavns7oAj	Urinary tract infection Organism-Specific therapy	Urinary tract	ORGANISM_SUBDIVISION	C0042027	Urinary tract	The duct which coveys URINE from the pelvis of the KIDNEY through the URETERS, BLADDER, and URETHRA.	genitourinary tracts, Urinary tract, urinary tract, Urinary, Tract, Urinary, Urinary tract, NOS, genitourinary tract, Urinary Tract, Urinary Tracts, URINARY TRACT, Tracts, Urinary	T023	Body Part, Organ, or Organ Component	1.0
SRnEProQP8	Urinary tract infections (Uti) in diabetes Mellitus	Urinary tract	ORGANISM_SUBDIVISION	C0042027	Urinary tract	The duct which coveys URINE from the pelvis of the KIDNEY through the URETERS, BLADDER, and URETHRA.	genitourinary tracts, Urinary tract, urinary tract, Urinary, Tract, Urinary, Urinary tract, NOS, genitourinary tract, Urinary Tract, Urinary Tracts, URINARY TRACT, Tracts, Urinary	T023	Body Part, Organ, or Organ Component	1.0
AUEg9xo7Ts	Urinary tract infections in pregnancy	Urinary tract	ORGANISM_SUBDIVISION	C0042027	Urinary tract	The duct which coveys URINE from the pelvis of the KIDNEY through the URETERS, BLADDER, and URETHRA.	genitourinary tracts, Urinary tract, urinary tract, Urinary, Tract, Urinary, Urinary tract, NOS, genitourinary tract, Urinary Tract, Urinary Tracts, URINARY TRACT, Tracts, Urinary	T023	Body Part, Organ, or Organ Component	1.0
YNnTyLJaEt	Urinary tract infections in spinal cord injury	Urinary tract	ORGANISM_SUBDIVISION	C0042027	Urinary tract	The duct which coveys URINE from the pelvis of the KIDNEY through the URETERS, BLADDER, and URETHRA.	genitourinary tracts, Urinary tract, urinary tract, Urinary, Tract, Urinary, Urinary tract, NOS, genitourinary tract, Urinary Tract, Urinary Tracts, URINARY TRACT, Tracts, Urinary	T023	Body Part, Organ, or Organ Component	1.0
YNnTyLJaEt	Urinary tract infections in spinal cord injury	spinal cord	ORGAN	C0037925	Spinal Cord	A cylindrical column of tissue that lies within the vertebral canal. It is composed of WHITE MATTER and GRAY MATTER.	Medulla Spinali, Spinal cord, NOS, Cords, Spinal, SPINAL CORD, spinal cord, spinal cords, Medulla Spinalis, Medulla spinalis, Spinali, Medulla, Cord, Spinal, Spinal Cords, Spinal cord, Spinalis, Medulla, Myelon, Spinal Cord, medulla spinalis, Spinal cord structure, XXX>Spinal cord, Spinal cord structure (body structure), Myelons	T023	Body Part, Organ, or Organ Component	1.0
hBeSsa9PPm	Vaccinia	Vaccinia	ORGANISM	C0042214	Vaccinia	The cutaneous and occasional systemic reactions associated with vaccination using smallpox (variola) vaccine.	Vaccinia, NOS, vaccinia, VACCINIA, Vaccinia, Vaccinia (disorder), Vaccinias	T047	Disease or Syndrome	1.0
GaMKUwErYt	Variant Creutzfeldt-Jakob disease and bovine Spongiform Encephalopathy	bovine Spongiform	ORGANISM	C0085209	Encephalopathy, Bovine Spongiform	A transmissible spongiform encephalopathy of cattle associated with abnormal prion proteins in the brain. Affected animals develop excitability and salivation followed by ATAXIA. This disorder has been associated with consumption of SCRAPIE infected ruminant derived protein. This condition may be transmitted to humans, where it is referred to as variant or new variant CREUTZFELDT-JAKOB SYNDROME. (Vet Rec 1998 Jul 25;143(41):101-5)	bovine spongiform encephalitis, Bovine spongiform encephalopathy (disorder), bse, Encephalitis, Bovine Spongiform, BSEs (Bovine Spongiform Encephalopathy), Encephalopathy, Bovine Spongiform, mad cow disease, BSE (Bovine Spongiform Encephalopathy), Bovine spongiform encephalopathy, Mad Cow Disease, Bovine Spongiform Encephalitis, Bovine Spongiform Encephalopathy, Spongiform Encephalopathy, Bovine, BSE, bovine spongiform encephalopathy (BSE), Mad cow disease, bovine spongiform encephalopathy, Mad Cow Diseases	T047	Disease or Syndrome	0.815
DpcY8N8wkz	Varicella (Chickenpox) Organism-Specific therapy	Varicella	ORGANISM	C0008049	Chickenpox	A highly contagious infectious disease caused by the varicella-zoster virus (HERPESVIRUS 3, HUMAN). It usually affects children, is spread by direct contact or respiratory route via droplet nuclei, and is characterized by the appearance on the skin and mucous membranes of successive crops of typical pruritic vesicular lesions that are easily broken and become scabbed. Chickenpox is relatively benign in children, but may be complicated by pneumonia and encephalitis in adults. (From Dorland, 27th ed)	Varicella, varicella infection, CHICKENPOX, Chickenpox, NOS, Chicken Pox Infection, VARICELLA, CHICKEN POX, Varicella infection, Chickenpox NOS, Varicella (Chickenpox), Chickenpox, varicella, Varicella, NOS, Varicella (disorder), chickenpox, Varicella NOS, Chicken pox, Chicken Pox, chicken pox	T047	Disease or Syndrome	1.0
Ryvroaz9xV	Varicella-Zoster (shingles) Organism-Specific therapy	Varicella-Zoster	ORGANISM	C0042338	herpesvirus 3, human	The type species of VARICELLOVIRUS causing CHICKENPOX (varicella) and HERPES ZOSTER (shingles) in humans.	varicella zoster virus, Varicella-Zoster Viruses, varicella-zoster virus VZV, VZ Viruses, VZ Virus, Human herpes virus 3, Human alphaherpesvirus 3 (organism), Varicella virus, HHV-3, HUMAN HERPESVIRUS 3, chickenpox virus, Herpes Zoster Virus, Herpes zoster virus, VZV, Varicella-Zoster Virus 1, Varicella zoster virus, herpesvirus 3, human, herpes zoster virus, Varicella-zoster virus, Varicella Zoster Virus, varicella-zoster virus, VARICELLA, Varicella zoster virus (VZV), Varicellae, Herpesvirus, Human herpesvirus 3, Varicella-Zoster Virus, Chickenpox Viruses, Herpesvirus 3 (alpha), Human, Herpes zoster Virus, Human Herpesvirus 3, varicella zoster virus VZV, Herpesvirus varicellae, Herpesvirus 3, Human, Chickenpox Virus, Human alphaherpesvirus 3, Herpes zoster Viruses, VZV - Varicella-zoster virus, Herpesvirus Varicellae, Ocular Herpes zoster Virus, varicella virus, human alphaherpesvirus 3, herpes zoster	T005	Virus	0.925
