InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
6amSHSLsfe	Echovirus infectious disease	Echovirus	ORGANISM	C0013534	Echovirus	A species of non-enveloped, spherical and icosahedral viruses in the Picornaviridae family and Enterovirus genus. The genome is composed of single-stranded, positive-sense RNA. Echoviruses are found in humans and cause aseptic meningitis, encephalitis, paralysis and myocarditis via direct fecal-oral contamination, respiration and oral secretions, or indirect routes.	echo viruses, Enteric cytopathogenic human orphan virus, Echovirus NOS, HUMAN ECHOVIRUS, ECHO viruses, Human echovirus (organism), Echovirus, echo virus, Echoviruses, Echo Viruses, Human echovirus, NOS, Echo virus, echovirus, Human echovirus, Echo Virus	T005	Virus	1.0
aW8qQi6ACz	Infectious disorder of the nervous system	nervous	ANATOMICAL_SYSTEM	C0027769	Nervousness	An uneasy psychological state; the anxious feeling you have when you have the jitters.	Nervous, nervy, nervous tension, Nervousness, nervousness, feeling jittery, NERVOUS TENSION, nervous, NERVOUSNESS, Feeling of Nervousness, TENSION NERVOUS, nervi	T184	Sign or Symptom	1.0
KBtA2bnk2G	Parasitic Ichthyosporea infectious disease	Parasitic Ichthyosporea	PATHOLOGICAL_FORMATION	C1061676	Mesomycetozoea	A class of parasitic and saprophytic microorganisms whose origins can be traced near the animal-fungal divergence. Members of the class are typically pathogens of FISHES, but there are exceptions. There are two recognized orders: Icthyophonida and Dermocystida.	DRIP Clade, Mesomycetozoa, Mesomycetozoea, DRIP clade, Mesomycetozoa (organism), Ichthyosporea	T204	Eukaryote	0.84
xF2okW8dH3	Cytomegalovirus Retinitis	Cytomegalovirus	ORGANISM	C0010825	Cytomegalovirus	A genus of the family HERPESVIRIDAE, subfamily BETAHERPESVIRINAE, infecting the salivary glands, liver, spleen, lungs, eyes, and other organs, in which they produce characteristically enlarged cells with intranuclear inclusions. Infection with Cytomegalovirus is also seen as an opportunistic infection in AIDS.	Salivary Gland Virus, cytomegalovirus, Cytomegaloviruses, Cytomegalovirus, NOS, salivary gland viruses, Genus Cytomegalovirus (organism), Salivary Gland Viruses, cytomegalovirus group, Cytomegalovirus species, cmv cytomegalovirus, Genus Cytomegalovirus, Salivary gland virus, NOS, Salivary gland virus, Virus, Salivary Gland, Cytomegalovirus, Viruses, Salivary Gland, Cytomegalovirus group, NOS, cytomegalovirus (CMV), salivary gland virus, CMV	T005	Virus	1.0
c3BV7LyAkv	Parasitic eyelid infestation	eyelid	PATHOLOGICAL_FORMATION	C0015426	Eyelid structure	Each of the upper and lower folds of SKIN which cover the EYE when closed.	Eyelid structure, eyelids, Eyelid, Palpebrae, Eyelids set, palpebral, eyelid, Palpebra, Set of eyelids, Eyelid structure (body structure), Blepharon, palpebra, Eyelids, Palpebral, Eyelid, NOS	T023	Body Part, Organ, or Organ Component	1.0
PKzXqCm8Mz	Herpes Simplex virus Gingivostomatitis	Herpes Simplex virus	ORGANISM	C0206558	Simplexvirus	A genus of the family HERPESVIRIDAE, subfamily ALPHAHERPESVIRINAE, consisting of herpes simplex-like viruses. The type species is HERPESVIRUS 1, HUMAN.	Genus Simplexvirus, SIMPLEXVIRUS, HSV - Herpes simplex virus, herpes virus simplex, Herpes Labialis Virus, Herpes Simplex Viruses, Simplexvirus species, Herpesvirus hominis, Herpes simplex virus, Herpes Simplex Virus, HSV, Herpesvirus, Virus, Herpes Labialis, Labialis Viruses, Herpes, hsv, Herpesvirus labialis, Herpesvirus Homini, Labialis Virus, Herpes, Herpes Labialis Viruses, herpes simplex viruses, Simplexvirus, Herpesvirus facialis, Viruses, Herpes Labialis, Genus Simplexvirus (organism), Hominis, Herpesvirus, Herpesvirus, NOS, herpes simplex virus, simplexvirus, herpesvirus, Simplexviruses, labialis herpes virus, Homini, Herpesvirus, simplex virus herpes, Herpesvirus Hominis, Simplexvirus, NOS	T005	Virus	1.0
ry3ZQvtzwJ	Lung Abscess	Lung Abscess	ORGAN	C0024110	Lung Abscess	Solitary or multiple collections of PUS within the lung parenchyma as a result of infection by bacteria, protozoa, or other agents.	lung abscesses, Lungs--Abscess, pulmonary abscesses, Lung Abscesses, abscess of lung, Abscesses, Pulmonary, Pulmonary abscess, Abscesses, Lung, LUNG, ABSCESS, abscess lung, Abscess of lung, Pulmonary Abscess, Abscess, Lung, pulmonary abscess, abscess pulmonary, LUNG ABSCESS, Pulmonary Abscesses, of lung abscess, Abscess, Pulmonary, Lung abscess, abscess lungs, abscesses lung, Lung Abscess, lung abscess, Abscess of lung (disorder), PULMONARY ABSCESS	T047	Disease or Syndrome	1.0
Rq9yp9KU74	Gastrointestinal tuberculosis	Gastrointestinal	PATHOLOGICAL_FORMATION	C0521362	gastrointestinal	Pertaining to the stomach and intestines.	gastro-intestinal, GI, gastrointestinal (GI), Gastro-intestinal, gastro intestinal, gastrointestinal, Gastrointestinal	T082	Spatial Concept	1.0
pR22p2nm9Z	Orthomyxoviridae infectious disease	Orthomyxoviridae infectious disease	ORGANISM	C0029342	Orthomyxoviridae Infections	Virus diseases caused by the ORTHOMYXOVIRIDAE.	Disease due to Orthomyxoviridae, Infections, Orthomyxoviridae, Disease due to Orthomyxoviridae, NOS, Infection, Orthomyxoviridae, Orthomyxoviridae disease, Disease caused by Orthomyxoviridae, orthomyxovirus infection, DISEASES DUE TO ORTHOMYXOVIRIDAE, Orthomyxovirus infection, Orthomyxovirus Infections, Orthomyxoviridae Infection, Orthomyxovirus Infection, Orthomyxovirus infection, NOS, Infections, Orthomyxovirus, Disease caused by Orthomyxoviridae (disorder), Infection, Orthomyxovirus	T047	Disease or Syndrome	0.881
supf5EfBhK	Respirovirus infectious disease	Respirovirus infectious disease	ORGANISM	C3714630	Respirovirus Infections	Infections with viruses of the genus RESPIROVIRUS, family PARAMYXOVIRIDAE. Host cell infection occurs by adsorption, via HEMAGGLUTININ, to the cell surface.	Disease caused by Respirovirus, Disease due to Respirovirus, Infections, Respirovirus, Disease caused by Respirovirus (disorder)	T047	Disease or Syndrome	0.801
Jswv9G2MrM	Ornithine Transcarbamylase deficiency	Ornithine Transcarbamylase	GENE_OR_GENE_PRODUCT	C0029279	ORNITHINE CARBAMOYLTRANSFERASE	A urea cycle enzyme that catalyzes the formation of orthophosphate and L-citrulline (CITRULLINE) from CARBAMOYL PHOSPHATE and L-ornithine (ORNITHINE). Deficiency of this enzyme may be transmitted as an X-linked trait. EC 2.1.3.3.	Ornithine Transcarbamylase, oct, citrulline phosphorylase, Ornithine transcarbamylase, Ornithine carbamoyltransferase (OCT), Ornithine transcarbamylase (OTC), by OCT, Ornithine Carbamoyltransferase, Ornithine transcarbamoylase, Carbamylphosphate Transferase, Ornithine, Ornithine carbamoyltransferase, Ornithine Carbamylphosphate Transferase, Citrulline phosphorylase, ornithine carbamyl transferase, Ornithine carbamoyltransferase (substance), Transferase, Ornithine Carbamylphosphate, Carbamoyl-phosphate:L-ornithine carbamoyltransferase, Carbamoyltransferase, Ornithine, OCT, ornithine transcarbamylase, Transcarbamylase, Ornithine, ornithine carbamoyltransferase	T116,T126	Amino Acid, Peptide, or Protein,Enzyme	1.0
