InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
7D7rb7ByKn	Cns Toxoplasmosis in HIV	Toxoplasmosis	DISEASE	C0040558	Toxoplasmosis	The acquired form of infection by Toxoplasma gondii in animals and man.	Toxoplasmosis (disorder), Toxoplasma gondii Infection, Toxoplasmosis, toxoplasmoses, Infection by Toxoplasma gondii, Toxoplasmosis, unspecified, toxoplasmosis, TOXOPLASMOSIS, Infection, Toxoplasma gondii	T047	Disease or Syndrome	1.0
xFDjoom36Z	Cns Whipple disease	Whipple disease	DISEASE	C0023788	Whipple Disease	A systemic infection caused by the Gram-positive bacterium Tropheryma whipplei. It affects the small intestine resulting in malabsorption. Other sites or systems affected by the infection are the joints, central nervous system, and the cardiovascular system.	disease whipple's, Intestinal Whipple's disease, WD - Whipple's disease, Lipodystrophy, Intestinal, Whipple Disease, Whipple's disease, LIPODYSTROPHY, INTESTINAL, whipples disease, Whipple's disease (disorder), Whipple's Disease, whipple disease, disease whipple, Whipple disease, INTESTINAL LIPODYSTROPHY, WHIPPLES DISEASE, Intestinal Lipodystrophy, Disease, Whipple's, whipple's disease, Intestinal lipodystrophy, Whipples Disease, intestinal lipodystrophy, SPRUE, NONTROPICAL, SECONDARY, GRANULOMATOSIS, LIPOPHAGIC, INTESTINAL, Disease, Whipple	T047	Disease or Syndrome	1.0
cQu7VZA6aY	Covid-19 Reinfections	Reinfections	DISEASE	C0205339	Reinfection	Infection by the same infectious agent following a recovery. Reinfection may be by a different strain or the same strain.	Reinfection of, reinfected, Re-infections, Reinfection (qualifier value), Re-infection, Re infection, reinfection, Reinfection, Reinfected, Reinfections, Reinfected (qualifier value), reinfection of	T046	Pathologic Function	1.0
zfcvb3kDTF	Covid-19's effect on infective Endocarditis in people who inject drugs	Endocarditis	DISEASE	C0014118	Endocarditis	Inflammation of the inner lining of the heart (ENDOCARDIUM), the continuous membrane lining the four chambers and HEART VALVES. It is often caused by microorganisms including bacteria, viruses, fungi, and rickettsiae. Left untreated, endocarditis can damage heart valves and become life-threatening.	ENDOCARDITIS, Endocarditis, inflammation of the heart valve, Endocarditis, NOS, endocarditis, Endocarditis NOS, ENDOCARDITIDES, Endocarditis (disorder), Endocarditides	T047	Disease or Syndrome	1.0
4Ko7gf4UXu	California encephalitis	encephalitis	DISEASE	C0014038	Encephalitis	Inflammation of the BRAIN due to infection, autoimmune processes, toxins, and other conditions. Viral infections (see ENCEPHALITIS, VIRAL) are a relatively frequent cause of this condition.	Inflammation, Brain, Encephalitis, NOS, Encephalitis, inflammation of the brain, Brain Inflammation, brain inflammation, Encephalitis (disorder), ENCEPHALITIS, encephalitis, Brain Inflammations	T047	Disease or Syndrome	1.0
jrYD4Yjsgn	Campylobacter infections	Campylobacter infections	DISEASE	C0006818	Campylobacter infection	Infections with bacteria of the genus CAMPYLOBACTER.	Campylobacterioses, Campylobacter Infections, Infections, Campylobacter, Campylobacteriosis, campylobacteriosis, Campylobacteriosis (disorder), Campylobacteriosis, NOS, Campylobacter Infection, Infection, Campylobacter, CAMPYLOBACTERIOSES, Campylobacter infection, campylobacter infections, Infection due to Campylobacter, campylobacter infection, Campylobacter infections	T047	Disease or Syndrome	1.0
pN93qyXZTH	Candidiasis	Candidiasis	DISEASE	C0006840	Candidiasis	Infection with a fungus of the genus CANDIDA. It is usually a superficial infection of the moist areas of the body and is generally caused by CANDIDA ALBICANS. (Dorland, 27th ed)	CANDIDIASIS, Candidiasis of unspecified site, MONILIASIS, Candidiasis (disorder), candida infections, Moniliasis, NOS, Moniliases, MONILIASIS MONILIA, muguet, Infection by Candida species, Monilia infection, monilial infection, candidosis, Moniliasis, thrush, moniliasis, candidal infections, Infection, Candida, candidal infection, candida infection, candidiasis, Candidosis, NOS, Candida Infections, Candidal infections, Candidiasis, NOS, Candidosis, Candida infection, Candidiases, Candida infections, candidiases, monilia infection, Candida Infection, Candidiasis	T047	Disease or Syndrome	1.0
68QATwSeGc	Candidiasis Empiric therapy	Candidiasis	DISEASE	C0006840	Candidiasis	Infection with a fungus of the genus CANDIDA. It is usually a superficial infection of the moist areas of the body and is generally caused by CANDIDA ALBICANS. (Dorland, 27th ed)	CANDIDIASIS, Candidiasis of unspecified site, MONILIASIS, Candidiasis (disorder), candida infections, Moniliasis, NOS, Moniliases, MONILIASIS MONILIA, muguet, Infection by Candida species, Monilia infection, monilial infection, candidosis, Moniliasis, thrush, moniliasis, candidal infections, Infection, Candida, candidal infection, candida infection, candidiasis, Candidosis, NOS, Candida Infections, Candidal infections, Candidiasis, NOS, Candidosis, Candida infection, Candidiases, Candida infections, candidiases, monilia infection, Candida Infection, Candidiasis	T047	Disease or Syndrome	1.0
nrEYrrjbx4	Candidiasis Organism-Specific therapy	Candidiasis	DISEASE	C0006840	Candidiasis	Infection with a fungus of the genus CANDIDA. It is usually a superficial infection of the moist areas of the body and is generally caused by CANDIDA ALBICANS. (Dorland, 27th ed)	CANDIDIASIS, Candidiasis of unspecified site, MONILIASIS, Candidiasis (disorder), candida infections, Moniliasis, NOS, Moniliases, MONILIASIS MONILIA, muguet, Infection by Candida species, Monilia infection, monilial infection, candidosis, Moniliasis, thrush, moniliasis, candidal infections, Infection, Candida, candidal infection, candida infection, candidiasis, Candidosis, NOS, Candida Infections, Candidal infections, Candidiasis, NOS, Candidosis, Candida infection, Candidiases, Candida infections, candidiases, monilia infection, Candida Infection, Candidiasis	T047	Disease or Syndrome	1.0
LukYP8WNrr	Cat scratch disease (cat scratch fever)	fever	DISEASE	C0015967	Fever	An abnormal elevation of body temperature, usually as a result of a pathologic process.	Pyrexia, Fever (finding), increases temperature, FEVER, febrile, Fevers, Body temperature above reference range (finding), fever, Has a temperature, HYPERTHERMIA, high body temperature, Temperature elevated, PYREXIA, raised temperature, febris, temperature elevation, feverish, Hyperthermic, TEMPERATURE ELEVATION, increase temperature, Hyperthermia, Feverish, Fever NOS, BODY TEMPERATURE INCREASED, Body temperature above reference range, high temperature, pyrexia, Temperature raised, Pyrexias, fevers, increased body temperature, TEMPERATURE INCREASE, High body temperature, Pyrexia NOS, Fever, unspecified, Pyrexial, elevated temperature, Increased body temperature, Fever, fevered, temperature increase, hyperthermia, Febrile, hyperthermic, pyrexial, Body temperature, increased	T184	Sign or Symptom	1.0
QBao4Rc26d	Catheter-Related urinary tract infection (Uti)	urinary tract infection	DISEASE	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	T047	Disease or Syndrome	1.0
kDnFPKMxta	Cellulitis	Cellulitis	DISEASE	C0007642	Cellulitis	An acute, diffuse, and suppurative inflammation of loose connective tissue, particularly the deep subcutaneous tissues, and sometimes muscle, which is most commonly seen as a result of infection of a wound, ulcer, or other skin lesions.	Cellulitis (disorder), CELLULITIS, Inflammation of subcutaneous tissue, Cellulitis (morphologic abnormality), cellulitis, Cellulitis, NOS, cellulitis nos, Subcutaneous tissue inflamed, Skin infection, Cellulitis, Cellulitis NOS	T047	Disease or Syndrome	1.0
qLL2vuwhTo	Cellulitis Empiric therapy	Cellulitis	DISEASE	C0007642	Cellulitis	An acute, diffuse, and suppurative inflammation of loose connective tissue, particularly the deep subcutaneous tissues, and sometimes muscle, which is most commonly seen as a result of infection of a wound, ulcer, or other skin lesions.	Cellulitis (disorder), CELLULITIS, Inflammation of subcutaneous tissue, Cellulitis (morphologic abnormality), cellulitis, Cellulitis, NOS, cellulitis nos, Subcutaneous tissue inflamed, Skin infection, Cellulitis, Cellulitis NOS	T047	Disease or Syndrome	1.0
4TMfZzHQL5	Cellulitis Organism-Specific therapy	Cellulitis	DISEASE	C0007642	Cellulitis	An acute, diffuse, and suppurative inflammation of loose connective tissue, particularly the deep subcutaneous tissues, and sometimes muscle, which is most commonly seen as a result of infection of a wound, ulcer, or other skin lesions.	Cellulitis (disorder), CELLULITIS, Inflammation of subcutaneous tissue, Cellulitis (morphologic abnormality), cellulitis, Cellulitis, NOS, cellulitis nos, Subcutaneous tissue inflamed, Skin infection, Cellulitis, Cellulitis NOS	T047	Disease or Syndrome	1.0
agXzcGzHN2	Central nervous system complications in HIV	Central nervous system complications	DISEASE	C0161815	Central nervous system complication		Central nervous system complication (disorder), Central nervous system complication, NOS, Central nervous system complication	T046	Pathologic Function	0.958
WKE9j3hLVg	Central nervous system lymphoma in HIV	Central nervous system lymphoma in	DISEASE	C0280803	Microglioma	A non-Hodgkin or Hodgkin lymphoma that arises in the brain or spinal cord as a primary lesion. There is no evidence of lymphoma outside the central nervous system at the time of diagnosis.	Malignant Lymphomas of the CNS, lymphoma, primary CNS, central nervous system lymphoma, cns lymphoma, central lymphoma nervous system, Microglioma (disorder), CNS Lymphoma, Primary CNS lymphoma, lymphoma cns, primary lymphoma cns, Primary central nervous system lymphoma, Microglioma, primary central nervous system lymphoma, CNS lymphoma, primary, cns lymphomas, Primary brain lymphoma, PCNSL, Central Nervous System Lymphoma, central nervous system lymphoma, primary, lymphoma, primary central nervous system, primary CNS lymphoma, Primary Central Nervous System Lymphoma, PCNSL - Primary CNS lymphoma, Malignant Lymphomas of CNS, cns lymphoma primary, primary cns lymphoma, Primary CNS Lymphoma	T191	Neoplastic Process	0.985
Ps62aeBXfJ	Chagas disease (American Trypanosomiasis)	Chagas disease	DISEASE	C0041234	Chagas Disease	Infection with the protozoan parasite TRYPANOSOMA CRUZI, a form of TRYPANOSOMIASIS endemic in Central and South America. It is named after the Brazilian physician Carlos Chagas, who discovered the parasite. Infection by the parasite (positive serologic result only) is distinguished from the clinical manifestations that develop years later, such as destruction of PARASYMPATHETIC GANGLIA; CHAGAS CARDIOMYOPATHY; and dysfunction of the ESOPHAGUS or COLON.	Trypanosoma cruzi Infections, South American Trypanosomiasis, American trypanosomiasis, CHAGAS DISEASE, chagas' disease, Chagas disease, chaga disease, Trypanosomiasis, American, Chagas-Mazza disease, Trypanosomiasis, South American, Chagas' disease, Infection by Trypanosoma cruzi, chaga diseases, TRYPANOSOMIASIS, AMERICAN, chagas diseases, t cruzi, Trypanosoma cruzi Infection, Infection caused by Trypanosoma cruzi (disorder), Infection, Trypanosoma cruzi, cruzi infection trypanosoma, chagas disease, infection by trypanosoma cruzi, TRYPANOSOMIASIS, BRAZILIAN, Chagas' Disease, American Trypanosomiasis, South American trypanosomiasis, t.cruzi, Infection caused by Trypanosoma cruzi, south American trypanosomiasis, Chagas Disease, Infections, Trypanosoma cruzi, disease chagas	T047	Disease or Syndrome	1.0
Yp5x2XJTZq	Chickenpox	Chickenpox	DISEASE	C0008049	Chickenpox	A highly contagious infectious disease caused by the varicella-zoster virus (HERPESVIRUS 3, HUMAN). It usually affects children, is spread by direct contact or respiratory route via droplet nuclei, and is characterized by the appearance on the skin and mucous membranes of successive crops of typical pruritic vesicular lesions that are easily broken and become scabbed. Chickenpox is relatively benign in children, but may be complicated by pneumonia and encephalitis in adults. (From Dorland, 27th ed)	Varicella, varicella infection, CHICKENPOX, Chickenpox, NOS, Chicken Pox Infection, VARICELLA, CHICKEN POX, Varicella infection, Chickenpox NOS, Varicella (Chickenpox), Chickenpox, varicella, Varicella, NOS, Varicella (disorder), chickenpox, Varicella NOS, Chicken pox, Chicken Pox, chicken pox	T047	Disease or Syndrome	1.0
efbi9U8XbH	Chlamydia (Chlamydial Genitourinary infections)	Chlamydia	DISEASE	C0008148	Genus Chlamydia	A genus of the family CHLAMYDIACEAE whose species cause a variety of diseases in vertebrates including humans, mice, and swine. Chlamydia species are gram-negative and produce glycogen. The type species is CHLAMYDIA TRACHOMATIS.	chlamydiae, Genus Chlamydia (organism), Rakeia, Chlamydial, Miyagawanella, chlamydias, Bedsonia, Rickettsiaformis, Chlamydia, NOS, Chlamydia, Genus Chlamydia, bedsonia, Chlamydiae bacterium, chlamydia bacteria, Chlamydophila, Chlamydia species, CHLAMYDIA, chlamydia	T007	Bacterium	1.0
jQNcWroTaZ	Cholangitis	Cholangitis	DISEASE	C0008311	Cholangitis	Inflammation of the biliary ductal system (BILE DUCTS); intrahepatic, extrahepatic, or both.	Cholangitis, NOS, Cholangitis (disorder), CHOLANGITIS, Cholangitides, INFLAMMATION BILE DUCT, Cholangitis, Cholangitis NOS, Bile duct inflammation, cholangeitis, bile duct inflammation, cholangitis	T047	Disease or Syndrome	1.0
HVYfMnJQqw	Chromoblastomycosis	Chromoblastomycosis	DISEASE	C0008582	Chromoblastomycosis	Scaly papule or warty growth, caused by five fungi, that spreads as a result of satellite lesions affecting the foot or leg. The extremity may become swollen and, at its distal portion, covered with various nodular, tumorous, verrucous lesions that resemble cauliflower. In rare instances, the disease may begin on the hand or wrist and involve the entire upper extremity. (Arnold, Odom, and James, Andrew's Diseases of the Skin, 8th ed, p362)	Chromoblastomycosis, chromomycosis, Chromomycoses, Dermatitis verrucosa, Chromoblastomycoses, Chromomycosis, CHROMOMYCOSIS, CHROMOBLASTOMYCOSIS, Dermatitis Verrucosa, chromoblastomycosis	T047	Disease or Syndrome	1.0
S3qNLedv8Q	Chronic fatigue syndrome (Myalgic Encephalomyelitis)	fatigue	DISEASE	C0015672	Fatigue	The state of weariness following a period of exertion, mental or physical, characterized by a decreased capacity for work and reduced efficiency to respond to stimuli.	weariness, tiredness, decreased energy, fatigued, fatigue extreme, energy loss, tired all the time, TIREDNESS, Fatigued, Tired, tatt, Fatigue, time tired, extreme fatigue, fatigues, fatiguing, Lack of energy (finding), Tiredness, lack of energy, Lack of energy, lacking energy, Lacking in energy, loss of energy, Lack of Energy, WEARINESS, fatigue symptom, tired time, fatigue symptoms, Weariness, fatigue, Fatigue (finding), fatigue - symptom, FATIGUE EXTREME, symptom fatigue, FATIGUE	T184	Sign or Symptom	1.0
S3qNLedv8Q	Chronic fatigue syndrome (Myalgic Encephalomyelitis)	Myalgic Encephalomyelitis	DISEASE	C0015674	Chronic Fatigue Syndrome	A syndrome characterized by persistent or recurrent fatigue, diffuse musculoskeletal pain, sleep disturbances, and subjective cognitive impairment of 6 months duration or longer. Symptoms are not caused by ongoing exertion; are not relieved by rest; and result in a substantial reduction of previous levels of occupational, educational, social, or personal activities. Minor alterations of immune, neuroendocrine, and autonomic function may be associated with this syndrome. There is also considerable overlap between this condition and FIBROMYALGIA. (From Semin Neurol 1998;18(2):237-42; Ann Intern Med 1994 Dec 15;121(12): 953-9)	post viral fatigue syndrome, Systemic Exertion Intolerance Disease, Benign myalgic encephalomyelitis, chronic fatigue syndrome, Chronic Fatigue Syndromes, Postviral fatigue syndrome, NOS, Chronic Fatigue-Fibromyalgia Syndrome, Fatigue Syndrome, Chronic, myalgic encephalomyelitis, Postviral Fatigue Syndromes, NEUROMYASTHENIA, EPIDEMIC, Chronic Fatigue and Immune Dysfunction Syndrome, Fatigue Syndrome, Postviral, Akureyri disease, Epidemic neuromyasthenia, POST-VIRAL FATIGUE SYNDROME, Fatigue Disorders, Chronic, chronic fatigue and immune dysfunction syndrome, Chronic fatigue syndrome (disorder), postviral fatigue syndrome, Chronic Fatigue Fibromyalgia Syndrome, Chronic Fatigue-Fibromyalgia Syndromes, Iceland disease, SEID, Myalgic encephalomyelitis syndrome, Chronic fatigue syndrome, Fatigue Disorder, Chronic, Infectious Mononucleosis Like Syndrome, Chronic, Postviral fatigue syndrome (disorder), postviral fatigue, Postviral fatigue syndrome, Syndromes, Postviral Fatigue, ENCEPHALOMYELITIS, EPIDEMIC MYALGIC, Encephalomyelitis, Myalgic, YUPPIE FLU, Fatigue-Fibromyalgia Syndromes, Chronic, ME/CFS, Royal Free Disease, Chronic Fatigue Disorder, Fatigue Syndromes, Chronic, chronic fatigue syndrome (CFS), Chronic Fatigue Disorders, post-viral fatigue syndrome, Infectious Mononucleosis-Like Syndrome, Chronic, Chronic Fatigue Syndrome, Postviral Fatigue Syndrome, CFS - Chronic fatigue syndrome, ME - Myalgic encephalomyelitis, Fatigue-Fibromyalgia Syndrome, Chronic, Icelandic disease, Fatigue Syndromes, Postviral, Myalgic Encephalomyelitis, ICELAND DISEASE, CFS, CHRONIC FATIGUE SYNDROME, encephalomyelitis myalgic, Syndrome, Postviral Fatigue, Myalgic encephalomyelitis, yuppie flu	T047	Disease or Syndrome	1.0
