InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score	Document
vvM2qVg6VN	Asthma action plans . Pediatricians can advise families to monitor the air quality index (Aqi), pollen forecasts, and the temperature forecast and to avoid prolonged time outdoors if indicated . children age 6 years and over can wear an N-95 mask to protect against particulate pollution when the Aqi is in the moderate to /C0 unhealthy range for sensitive groups /C0Or severe /C0 unhealthy range for everyone . 67When possible, children should avoid exercising near high Trafﬁc areas and exercise earlier in the day when air quality is typically better . in areas affected by Wildﬁre smoke, families can install household Hepa Filters.64 children with complex medical conditions children with complex or multiple medical conditions, especially those dependent on Technology-Based care (E.	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
vvM2qVg6VN	Asthma action plans . Pediatricians can advise families to monitor the air quality index (Aqi), pollen forecasts, and the temperature forecast and to avoid prolonged time outdoors if indicated . children age 6 years and over can wear an N-95 mask to protect against particulate pollution when the Aqi is in the moderate to /C0 unhealthy range for sensitive groups /C0Or severe /C0 unhealthy range for everyone . 67When possible, children should avoid exercising near high Trafﬁc areas and exercise earlier in the day when air quality is typically better . in areas affected by Wildﬁre smoke, families can install household Hepa Filters.64 children with complex medical conditions children with complex or multiple medical conditions, especially those dependent on Technology-Based care (E.	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
vvM2qVg6VN	Asthma action plans . Pediatricians can advise families to monitor the air quality index (Aqi), pollen forecasts, and the temperature forecast and to avoid prolonged time outdoors if indicated . children age 6 years and over can wear an N-95 mask to protect against particulate pollution when the Aqi is in the moderate to /C0 unhealthy range for sensitive groups /C0Or severe /C0 unhealthy range for everyone . 67When possible, children should avoid exercising near high Trafﬁc areas and exercise earlier in the day when air quality is typically better . in areas affected by Wildﬁre smoke, families can install household Hepa Filters.64 children with complex medical conditions children with complex or multiple medical conditions, especially those dependent on Technology-Based care (E.	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
vvM2qVg6VN	Asthma action plans . Pediatricians can advise families to monitor the air quality index (Aqi), pollen forecasts, and the temperature forecast and to avoid prolonged time outdoors if indicated . children age 6 years and over can wear an N-95 mask to protect against particulate pollution when the Aqi is in the moderate to /C0 unhealthy range for sensitive groups /C0Or severe /C0 unhealthy range for everyone . 67When possible, children should avoid exercising near high Trafﬁc areas and exercise earlier in the day when air quality is typically better . in areas affected by Wildﬁre smoke, families can install household Hepa Filters.64 children with complex medical conditions children with complex or multiple medical conditions, especially those dependent on Technology-Based care (E.	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
NhPygy4HXu	G., Ventilators and pumps) are especially vulnerable to disruptive events driven by climate change . The leading cause of power outages in the U.S. is extreme weather . having a Disaster-Preparedness plan is critical for children Curr probl Pediatr Adolesc health care, June 2021 5	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
mUXUNZ8ZM7	With existing conditions for whom missing a dose of medication, inability to access emergency care, or loss of electrical power would cause serious risk of illness exacerbation or Death.68At well checks or with changes in Regimens or Medications, Ped Iatricians can ensure that these families have contingency plans for Cold-Chain dependent Medications and elect Ricity-Dependent devices . contingency plans may include up-to-date emergency information forms with essential Healthcare information (e.g., Medications, feeding plan s, technology settings, special supplies, etc .) and plans for contacting providers or Accessing care in emergencies when the power is out (and cell phones, the sole phone type for many families, Cannotbe charged) or roads are impassible . The sports physical	Ped	SIMPLE_CHEMICAL	C1417925	OCA2 gene	This gene plays a role in transport and melanin synthesis.	T028	Gene or Genome	PINK-EYED DILUTION, OCA2, BEY2, P GENE, P-protein, D15S12, OCA2 GENE, OCA2 MELANOSOMAL TRANSMEMBRANE PROTEIN, P, OCA2 melanosomal transmembrane protein, EYCL2, OCA2 Melanosomal Transmembrane Protein Gene, EYCL3, oculocutaneous albinism II (pink-eye dilution homolog, mouse), eye color 2 (central brown), OCA2 Gene, eye color 3 (brown), melanocyte-specific transporter protein, BEY1, BEY, PED, OCA2 gene, EYCL	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
mUXUNZ8ZM7	With existing conditions for whom missing a dose of medication, inability to access emergency care, or loss of electrical power would cause serious risk of illness exacerbation or Death.68At well checks or with changes in Regimens or Medications, Ped Iatricians can ensure that these families have contingency plans for Cold-Chain dependent Medications and elect Ricity-Dependent devices . contingency plans may include up-to-date emergency information forms with essential Healthcare information (e.g., Medications, feeding plan s, technology settings, special supplies, etc .) and plans for contacting providers or Accessing care in emergencies when the power is out (and cell phones, the sole phone type for many families, Cannotbe charged) or roads are impassible . The sports physical	cell	CELL	C0007634	Cells	The fundamental, structural, and functional units or subunits of living organisms. They are composed of CYTOPLASM containing various ORGANELLES and a CELL MEMBRANE boundary.	T025	Cell	The Cell, Cell structure, Cellula, Cellular structures, Cell, NOS, Cell Types, THE CELL, Cell Type, cell, Unspecified cells, Normal cell, Normal Cell, Cellular structure, the cell, Cells set, Cell structure (cell structure), Cellular, cells, Cell, Set of cells, Cells	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
3kcW6DrjR6	Youth athletes and children who participate in sports are particularly vulnerable to extreme heat events that are increasing in frequency and duration and occurring earlier and later in the year because of climate Change.9,69Studies demonstrate increased Morbidity and mortality during extreme heat events, particularly in older individuals, infants, young children, and minority and formerly Redlined Communities.70,71 children often do not drink enough to replenish Hydration losses during Exercise.72Importantly, older adolescents may be at higher risk than younger children, and the ability of younger athletes to endure heat may result in complacency for heat risks as children Age.69 at the sports physical, Pediatricians can advise parents of the risks of extreme heat and ways to reduce	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
3kcW6DrjR6	Youth athletes and children who participate in sports are particularly vulnerable to extreme heat events that are increasing in frequency and duration and occurring earlier and later in the year because of climate Change.9,69Studies demonstrate increased Morbidity and mortality during extreme heat events, particularly in older individuals, infants, young children, and minority and formerly Redlined Communities.70,71 children often do not drink enough to replenish Hydration losses during Exercise.72Importantly, older adolescents may be at higher risk than younger children, and the ability of younger athletes to endure heat may result in complacency for heat risks as children Age.69 at the sports physical, Pediatricians can advise parents of the risks of extreme heat and ways to reduce	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
3kcW6DrjR6	Youth athletes and children who participate in sports are particularly vulnerable to extreme heat events that are increasing in frequency and duration and occurring earlier and later in the year because of climate Change.9,69Studies demonstrate increased Morbidity and mortality during extreme heat events, particularly in older individuals, infants, young children, and minority and formerly Redlined Communities.70,71 children often do not drink enough to replenish Hydration losses during Exercise.72Importantly, older adolescents may be at higher risk than younger children, and the ability of younger athletes to endure heat may result in complacency for heat risks as children Age.69 at the sports physical, Pediatricians can advise parents of the risks of extreme heat and ways to reduce	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
